task,th,tr,tc,successor
1,450,100000,100000,"[4, 6]"
2,474,100000,332,"[3, 4, 5]"
3,451,100000,100000,"[6, 7, 8]"
4,753,1506,100000,"[7, 8]"
5,482,964,337,"[6, 7, 8]"
6,445,100000,100000,"[9, 10, 11]"
7,339,100000,100000,"[9, 11]"
8,423,100000,100000,"[9, 10, 11]"
9,663,1326,100000,"[12, 13]"
10,595,1190,100000,"[12, 13]"
11,432,100000,100000,"[12, 13]"
12,606,100000,100000,"[14, 15]"
13,800,100000,560,"[14, 15]"
14,463,926,100000,"[16, 17, 18, 19]"
15,754,100000,100000,"[16, 17, 18, 19]"
16,650,100000,100000,"[20, 21]"
17,494,100000,346,"[20, 21]"
18,466,100000,326,"[20, 21]"
19,416,832,100000,"[20, 21]"
20,377,100000,264,"[22, 23, 24, 25]"
21,476,100000,333,"[25, 30]"
22,531,1062,372,"[26, 31]"
23,569,1138,100000,"[27, 29]"
24,431,100000,302,"[26, 27, 28]"
25,394,788,100000,"[26, 31]"
26,588,100000,412,"[29, 35]"
27,420,100000,100000,[30]
28,675,100000,472,[30]
29,496,992,100000,"[33, 34]"
30,514,100000,360,"[31, 32]"
31,470,940,100000,"[33, 34, 35]"
32,557,100000,100000,"[33, 34, 35]"
33,716,1432,501,[36]
34,506,1012,100000,[36]
35,501,1002,351,[36]
36,428,100000,100000,"[37, 38, 39, 40, 41]"
37,490,100000,343,[]
38,371,100000,100000,"[43, 50]"
39,450,900,100000,"[42, 44]"
40,515,100000,100000,[44]
41,797,1594,100000,[]
42,527,1054,369,[45]
43,444,888,100000,[46]
44,524,100000,367,[46]
45,483,100000,338,"[47, 50]"
46,311,100000,100000,"[48, 49]"
47,593,100000,415,[]
48,402,804,100000,[]
49,284,100000,199,[]
50,613,1226,100000,[]
