task,th,tr,tc,successor
1,611,100000,428,[9]
2,498,100000,100000,"[7, 8]"
3,575,100000,402,[17]
4,608,100000,426,"[7, 8]"
5,685,1370,100000,"[7, 14]"
6,405,100000,284,[8]
7,138,100000,97,"[11, 12, 20]"
8,505,100000,354,"[12, 13, 14]"
9,519,1038,363,"[10, 13]"
10,543,1086,380,"[16, 23]"
11,429,100000,300,"[15, 17, 18]"
12,565,100000,100000,[31]
13,596,100000,100000,"[24, 32, 42]"
14,553,100000,387,[15]
15,643,1286,100000,"[19, 21, 22]"
16,713,100000,100000,"[20, 22, 27]"
17,448,100000,100000,"[19, 24, 32]"
18,355,710,100000,"[40, 48]"
19,670,1340,100000,"[23, 26, 27]"
20,713,100000,499,[29]
21,638,100000,100000,"[24, 25, 27]"
22,480,100000,100000,[28]
23,508,1016,100000,"[30, 31]"
24,598,100000,419,"[34, 44, 46]"
25,624,1248,100000,"[28, 29, 32, 38]"
26,502,1004,100000,[28]
27,593,1186,415,"[33, 38, 42]"
28,638,100000,100000,[37]
29,467,934,100000,"[35, 36, 41]"
30,558,100000,100000,"[35, 36, 38]"
31,372,744,260,[]
32,561,100000,100000,[49]
33,311,622,218,"[39, 41]"
34,279,100000,100000,[36]
35,547,1094,100000,"[39, 40, 42]"
36,421,100000,100000,[]
37,459,100000,321,"[39, 48]"
38,817,100000,572,"[39, 40, 41]"
39,580,1160,100000,"[44, 45]"
40,482,964,100000,[46]
41,511,100000,358,"[43, 50]"
42,553,1106,100000,"[46, 47]"
43,384,100000,269,[48]
44,648,100000,100000,[47]
45,487,974,100000,"[47, 50]"
46,708,1416,100000,[49]
47,702,100000,491,[]
48,529,100000,100000,[]
49,379,100000,100000,[]
50,497,994,100000,[]
