task,th,tr,tc,successor
1,591,100000,100000,[]
2,293,100000,205,[]
3,291,582,100000,"[7, 8, 9]"
4,579,1158,100000,[]
5,486,972,100000,"[10, 11]"
6,593,100000,100000,"[12, 40]"
7,438,100000,100000,[15]
8,413,100000,100000,"[13, 16, 17]"
9,401,802,100000,[18]
10,296,100000,100000,"[19, 30]"
11,467,100000,100000,[]
12,392,784,100000,[14]
13,542,1084,100000,"[23, 39]"
14,293,100000,100000,[20]
15,757,1514,100000,[22]
16,452,904,100000,[]
17,433,866,100000,"[21, 24]"
18,528,100000,370,[]
19,288,576,100000,[26]
20,466,100000,100000,"[26, 28]"
21,379,100000,100000,[31]
22,446,892,312,"[27, 29]"
23,407,100000,100000,"[25, 27]"
24,339,678,237,"[26, 30]"
25,391,100000,274,"[34, 36]"
26,187,100000,131,"[32, 35]"
27,424,100000,100000,[]
28,585,100000,100000,[]
29,341,100000,100000,[]
30,794,1588,556,"[33, 35, 37]"
31,419,100000,100000,[]
32,503,100000,352,[42]
33,530,100000,100000,"[41, 43, 44]"
34,569,1138,398,[]
35,661,1322,100000,[39]
36,452,904,100000,[38]
37,498,996,349,[40]
38,356,100000,249,[]
39,316,632,100000,[]
40,493,100000,345,[46]
41,506,100000,354,"[49, 50]"
42,667,100000,467,[48]
43,566,1132,396,[45]
44,451,100000,100000,[47]
45,607,100000,425,[]
46,522,100000,365,[]
47,200,100000,100000,[]
48,274,548,192,[]
49,544,100000,381,[]
50,393,100000,275,[]
