task,th,tr,tc,successor
1,204,408,143,[12]
2,98,100000,69,[12]
3,31,100000,100000,[12]
4,190,100000,100000,"[5, 6, 7]"
5,38,100000,27,[33]
6,85,100000,59,[12]
7,31,62,100000,"[8, 9, 10, 11]"
8,189,100000,100000,[33]
9,242,100000,100000,[12]
10,225,100000,158,"[13, 33]"
11,160,320,112,[21]
12,191,382,134,"[14, 15, 16, 17, 18, 19, 20, 21]"
13,87,100000,100000,[14]
14,26,52,100000,[42]
15,173,346,100000,"[25, 27, 29]"
16,74,100000,52,"[22, 26]"
17,257,100000,180,"[23, 24, 27]"
18,109,218,100000,"[26, 41]"
19,209,418,100000,"[25, 34, 43, 44]"
20,184,368,100000,[30]
21,65,100000,46,"[22, 24, 26, 28, 29]"
22,71,100000,50,[33]
23,44,88,100000,[42]
24,230,100000,100000,[42]
25,123,100000,100000,[42]
26,137,100000,100000,"[32, 43, 44]"
27,123,100000,100000,"[30, 31, 32]"
28,156,312,109,"[30, 31, 32]"
29,45,100000,100000,"[30, 31, 32]"
30,30,100000,21,[33]
31,108,216,76,"[33, 34, 35]"
32,131,262,100000,"[34, 35]"
33,79,158,100000,"[36, 37, 38, 39, 41]"
34,89,100000,100000,[]
35,239,100000,100000,"[40, 45]"
36,33,100000,100000,[]
37,303,100000,100000,"[43, 44]"
38,74,100000,100000,[]
39,38,76,100000,[42]
40,29,58,100000,[42]
41,113,100000,100000,"[43, 45]"
42,145,100000,102,"[46, 47, 48, 49, 50]"
43,131,100000,92,[]
44,274,548,192,[]
45,71,142,50,[50]
46,41,100000,100000,[]
47,248,496,100000,[]
48,66,100000,46,[]
49,245,100000,100000,[]
50,175,350,122,[]
