task,th,tr,tc,successor
1,405,100000,100000,"[4, 5]"
2,666,100000,100000,"[4, 5]"
3,503,1006,352,"[4, 5]"
4,657,100000,100000,"[6, 7, 8]"
5,386,100000,270,"[6, 7, 8]"
6,568,1136,100000,"[9, 10, 11, 12]"
7,497,994,348,"[9, 10, 11, 12]"
8,527,100000,100000,"[9, 10, 11, 12]"
9,518,1036,100000,[13]
10,518,100000,100000,[13]
11,492,984,100000,[13]
12,705,100000,100000,[13]
13,483,100000,100000,"[14, 15, 16]"
14,492,984,344,"[17, 18, 19]"
15,594,100000,416,"[17, 18, 19]"
16,567,1134,100000,"[17, 18, 19]"
17,553,100000,387,"[20, 21]"
18,452,100000,316,"[20, 21]"
19,139,100000,100000,"[20, 21]"
20,653,1306,457,"[22, 23, 24]"
21,599,1198,100000,"[22, 23, 24]"
22,606,1212,100000,"[25, 26]"
23,467,934,100000,"[25, 26]"
24,651,100000,456,[25]
25,509,100000,100000,"[27, 28, 29, 30]"
26,452,100000,100000,"[27, 28, 29, 30]"
27,708,100000,100000,"[31, 32, 33, 34]"
28,503,100000,100000,"[31, 36]"
29,665,1330,465,[32]
30,473,100000,100000,"[34, 41, 42, 46]"
31,297,594,100000,"[37, 38, 39]"
32,443,886,100000,"[35, 36]"
33,368,100000,258,"[35, 36]"
34,631,100000,442,[39]
35,369,100000,258,"[37, 38, 39]"
36,376,100000,100000,"[40, 41]"
37,604,100000,100000,"[40, 41, 42]"
38,559,100000,391,"[40, 41, 42]"
39,537,1074,376,[]
40,457,100000,100000,"[43, 48]"
41,540,1080,378,"[44, 45]"
42,344,688,100000,[44]
43,502,1004,100000,[46]
44,488,100000,342,"[47, 48]"
45,422,100000,295,[]
46,587,100000,411,[]
47,603,1206,100000,"[49, 50]"
48,414,100000,290,[49]
49,487,974,100000,[]
50,505,100000,100000,[]
