task,th,tr,tc,successor
1,205,100000,100000,[15]
2,552,1104,100000,"[5, 7]"
3,164,100000,115,"[16, 17, 19, 26, 28]"
4,39,100000,100000,"[5, 6, 8, 16, 17]"
5,187,100000,131,[15]
6,33,66,23,[15]
7,281,100000,197,"[9, 10, 11, 12, 13, 14]"
8,476,952,333,[12]
9,79,158,100000,[15]
10,536,100000,100000,[15]
11,203,100000,142,[27]
12,34,100000,100000,[27]
13,133,100000,100000,"[16, 17, 18, 19, 20, 25]"
14,79,158,100000,"[17, 18, 26, 34]"
15,156,100000,109,"[21, 22, 23, 24, 25, 26]"
16,289,100000,100000,[27]
17,241,482,100000,[27]
18,227,100000,159,[36]
19,49,98,100000,"[41, 43]"
20,476,100000,100000,"[26, 28]"
21,36,100000,25,[27]
22,264,100000,185,"[36, 39, 40]"
23,38,100000,27,"[28, 33, 38]"
24,573,1146,100000,[27]
25,489,100000,100000,[35]
26,74,100000,100000,[]
27,205,100000,100000,"[29, 30, 31, 32, 33, 35]"
28,242,484,169,"[34, 35, 36, 37]"
29,138,276,100000,"[39, 43]"
30,110,220,77,[50]
31,111,100000,100000,"[36, 40]"
32,76,152,100000,"[38, 49]"
33,168,100000,118,"[36, 37]"
34,568,1136,100000,[42]
35,134,268,100000,[40]
36,466,100000,100000,[41]
37,295,590,100000,[41]
38,142,100000,99,[41]
39,271,542,100000,[41]
40,222,100000,100000,"[42, 43]"
41,516,100000,361,"[44, 45, 46, 47]"
42,164,328,100000,[48]
43,107,100000,75,[]
44,294,588,206,[]
45,319,638,100000,[]
46,127,100000,100000,[]
47,91,182,64,[]
48,61,100000,100000,"[49, 50]"
49,104,100000,73,[]
50,162,100000,100000,[]
