task,th,tr,tc,successor
1,276,552,193,[36]
2,150,100000,105,[12]
3,203,406,100000,[12]
4,123,100000,100000,[12]
5,172,344,100000,[22]
6,94,100000,100000,[9]
7,87,100000,100000,"[8, 9]"
8,281,562,197,[33]
9,182,100000,100000,"[10, 11]"
10,381,100000,267,[12]
11,48,96,34,"[12, 13, 14]"
12,122,244,100000,"[15, 16, 17, 18, 19]"
13,83,100000,58,"[20, 32]"
14,25,50,18,"[28, 29, 34]"
15,201,100000,100000,"[21, 25, 30, 32]"
16,227,100000,100000,[]
17,105,100000,74,"[22, 23, 24, 25]"
18,264,100000,100000,"[22, 24]"
19,53,100000,100000,[33]
20,122,244,100000,[23]
21,200,400,100000,[33]
22,42,84,100000,"[26, 30, 41]"
23,142,284,100000,"[29, 30]"
24,172,100000,120,"[27, 28, 31]"
25,84,168,100000,"[26, 27]"
26,132,100000,100000,[36]
27,56,112,100000,[36]
28,94,100000,100000,[33]
29,160,320,100000,[33]
30,72,100000,100000,[46]
31,209,418,100000,"[32, 34, 35, 41, 46]"
32,36,100000,100000,[36]
33,222,100000,155,"[36, 37, 38, 39, 40, 41]"
34,100,100000,70,[36]
35,98,100000,69,"[36, 49]"
36,126,100000,100000,"[42, 43, 44, 45]"
37,139,100000,100000,"[46, 50]"
38,105,100000,100000,[48]
39,92,184,64,"[46, 47]"
40,100,200,70,[]
41,127,254,89,[47]
42,182,100000,100000,[50]
43,146,100000,100000,[]
44,154,308,108,"[48, 50]"
45,86,100000,100000,[]
46,203,100000,142,[49]
47,162,100000,100000,[49]
48,36,100000,25,[]
49,72,100000,50,[]
50,57,114,40,[]
