task,th,tr,tc,successor
1,192,100000,100000,"[3, 7]"
2,265,100000,186,"[4, 5, 6, 7]"
3,185,370,100000,[9]
4,333,100000,100000,"[8, 10, 11]"
5,97,194,100000,"[10, 11]"
6,290,100000,100000,"[10, 11]"
7,259,100000,100000,"[10, 11]"
8,134,100000,94,[12]
9,34,68,24,[14]
10,322,100000,225,"[13, 15, 16, 17]"
11,129,258,100000,"[15, 16, 17]"
12,96,100000,100000,[21]
13,288,100000,202,[19]
14,58,116,41,[20]
15,157,100000,100000,"[18, 21, 22, 23, 24]"
16,63,100000,100000,"[21, 22, 23, 24]"
17,90,180,100000,"[21, 22, 23, 24]"
18,103,100000,100000,[25]
19,253,100000,100000,[26]
20,148,100000,104,[28]
21,60,100000,42,"[28, 29]"
22,149,100000,100000,"[27, 28, 29]"
23,93,186,100000,"[28, 29]"
24,162,324,113,"[28, 29]"
25,291,100000,204,[30]
26,107,214,100000,[31]
27,202,404,141,[32]
28,91,100000,64,[33]
29,149,100000,104,[33]
30,127,254,100000,[35]
31,265,100000,100000,[34]
32,41,82,29,[37]
33,61,122,100000,"[36, 37, 38]"
34,82,164,100000,[39]
35,218,100000,100000,[41]
36,60,100000,100000,[40]
37,229,458,100000,"[41, 42]"
38,77,100000,100000,"[41, 42]"
39,21,42,15,[43]
40,118,236,100000,[43]
41,81,100000,100000,"[44, 46, 48]"
42,64,128,45,"[43, 45]"
43,27,100000,100000,"[47, 48]"
44,207,100000,145,"[49, 50]"
45,94,100000,100000,"[48, 50]"
46,90,100000,63,"[49, 50]"
47,123,246,100000,[]
48,146,100000,102,[]
49,57,100000,100000,[]
50,200,400,140,[]
