task,th,tr,tc,successor
1,257,100000,100000,[7]
2,579,100000,100000,"[8, 9]"
3,501,100000,351,"[8, 9]"
4,444,888,100000,"[8, 9]"
5,405,810,284,"[8, 9]"
6,448,896,314,"[8, 9]"
7,505,100000,100000,[10]
8,422,100000,100000,"[11, 12, 13]"
9,653,1306,457,"[11, 12, 13]"
10,500,100000,350,[14]
11,630,100000,100000,"[15, 16, 17, 18]"
12,556,1112,389,"[15, 16, 17, 18]"
13,572,100000,100000,"[15, 16, 17, 18]"
14,474,100000,332,[21]
15,549,1098,384,"[19, 20, 22, 23, 24]"
16,609,1218,100000,"[22, 23, 24]"
17,545,100000,382,"[22, 23, 24]"
18,237,100000,100000,"[22, 23, 24]"
19,391,100000,100000,[27]
20,472,100000,100000,[28]
21,398,100000,279,[26]
22,561,1122,393,"[25, 29]"
23,488,100000,100000,[29]
24,448,100000,100000,[29]
25,356,100000,100000,[31]
26,475,100000,100000,[32]
27,496,100000,100000,[30]
28,528,100000,370,[33]
29,547,100000,383,"[34, 35]"
30,520,100000,100000,[36]
31,442,100000,100000,[37]
32,471,100000,330,[39]
33,685,1370,100000,[39]
34,357,714,250,[38]
35,349,698,100000,[39]
36,546,100000,382,[42]
37,287,100000,100000,[41]
38,459,918,100000,[42]
39,723,100000,506,"[40, 42, 43, 44]"
40,822,1644,575,[45]
41,381,762,100000,[46]
42,567,1134,100000,"[47, 48]"
43,542,1084,100000,"[47, 48]"
44,452,100000,316,"[47, 48]"
45,645,1290,100000,[49]
46,369,738,100000,[49]
47,185,370,130,"[49, 50]"
48,399,798,100000,[49]
49,568,100000,100000,[]
50,573,100000,100000,[]
