task,th,tr,tc,successor
1,157,100000,100000,"[5, 7, 11]"
2,83,166,100000,[]
3,156,312,100000,"[6, 9, 10, 11]"
4,168,336,100000,[8]
5,173,100000,100000,[14]
6,61,100000,43,[12]
7,156,100000,100000,"[13, 17]"
8,136,272,95,"[15, 16]"
9,178,356,100000,"[18, 35, 37]"
10,110,100000,100000,[35]
11,107,100000,75,[29]
12,129,100000,90,[20]
13,126,252,88,[21]
14,82,164,57,[24]
15,426,100000,100000,[23]
16,201,100000,141,"[19, 25]"
17,242,100000,100000,[22]
18,287,100000,100000,[]
19,103,100000,100000,[26]
20,113,100000,100000,[27]
21,164,100000,115,[29]
22,248,100000,100000,[28]
23,149,298,104,[29]
24,183,100000,128,[31]
25,281,562,100000,[30]
26,44,88,100000,[32]
27,143,100000,100,[33]
28,123,100000,100000,[34]
29,127,254,100000,"[35, 37, 38]"
30,150,100000,100000,"[36, 38]"
31,176,100000,100000,[]
32,199,100000,139,[40]
33,45,100000,31,"[39, 41]"
34,246,100000,172,"[43, 45]"
35,96,100000,100000,[42]
36,54,100000,100000,[]
37,69,100000,100000,[44]
38,224,448,157,[]
39,35,100000,24,[46]
40,176,352,100000,[47]
41,176,352,100000,[48]
42,155,310,100000,[49]
43,212,100000,148,[]
44,266,532,100000,[50]
45,178,356,125,[]
46,216,432,100000,[]
47,224,100000,157,[]
48,126,252,100000,[]
49,206,100000,144,[]
50,74,148,100000,[]
