task,th,tr,tc,successor
1,159,318,111,"[6, 14]"
2,167,100000,100000,"[4, 9, 10]"
3,236,100000,165,"[4, 5, 7, 8]"
4,98,196,100000,"[13, 15, 17, 19]"
5,27,100000,100000,"[11, 13, 14, 16, 22]"
6,60,100000,100000,"[11, 25]"
7,135,270,100000,"[13, 42, 46]"
8,184,368,100000,"[14, 15, 16, 18]"
9,180,100000,126,"[11, 13]"
10,67,134,100000,"[12, 13, 22]"
11,92,100000,100000,"[19, 30]"
12,124,100000,87,[36]
13,114,100000,100000,"[23, 25, 34]"
14,152,100000,100000,"[25, 26, 28, 33, 34]"
15,90,100000,100000,"[20, 22]"
16,110,100000,77,"[19, 20, 21, 29, 33, 34]"
17,148,296,100000,[22]
18,157,100000,100000,"[19, 20, 26, 33, 34]"
19,49,100000,100000,[32]
20,79,158,55,"[23, 27, 32]"
21,160,320,112,"[23, 26, 38]"
22,164,100000,100000,"[24, 25, 26]"
23,125,100000,100000,"[41, 50]"
24,36,72,100000,"[28, 30]"
25,116,232,81,"[27, 29]"
26,205,410,100000,[43]
27,131,262,100000,"[31, 37, 41]"
28,221,442,100000,"[31, 32, 39]"
29,66,100000,46,[43]
30,65,100000,100000,"[33, 34]"
31,66,100000,46,[35]
32,107,214,75,[36]
33,233,100000,163,[42]
34,137,274,96,"[37, 41]"
35,40,80,28,"[45, 48, 49]"
36,215,100000,100000,"[38, 41]"
37,139,100000,97,"[39, 40]"
38,159,318,111,"[42, 45, 46]"
39,292,100000,100000,"[43, 47, 49]"
40,165,100000,100000,"[43, 48]"
41,57,100000,40,[44]
42,151,100000,100000,[49]
43,216,100000,100000,[]
44,175,100000,122,"[47, 48]"
45,134,100000,100000,[50]
46,76,152,100000,[49]
47,162,100000,113,[]
48,24,48,100000,[]
49,265,530,186,[]
50,64,100000,100000,[]
