task,th,tr,tc,successor
1,460,100000,322,[21]
2,685,100000,479,[21]
3,438,100000,100000,[21]
4,279,558,100000,[18]
5,351,100000,100000,[35]
6,476,100000,100000,"[11, 14, 15]"
7,553,100000,387,[10]
8,426,100000,298,[16]
9,462,100000,323,"[12, 13]"
10,426,100000,100000,[21]
11,449,100000,100000,[18]
12,580,100000,100000,[18]
13,485,100000,340,[18]
14,435,100000,100000,[35]
15,572,100000,100000,[35]
16,346,692,242,"[17, 19, 20]"
17,711,100000,100000,[21]
18,479,958,335,"[22, 23, 24, 25]"
19,549,100000,100000,"[26, 28, 29]"
20,550,100000,100000,"[27, 30]"
21,253,506,177,"[31, 32, 33, 34]"
22,593,1186,100000,[35]
23,584,1168,100000,[]
24,402,804,281,[]
25,682,1364,100000,[]
26,442,884,309,[]
27,697,100000,488,[36]
28,230,460,100000,[]
29,534,100000,374,[]
30,720,100000,504,[37]
31,585,1170,410,[]
32,465,930,100000,[]
33,641,100000,449,[44]
34,491,982,344,[]
35,400,100000,100000,"[38, 39, 40, 41, 42]"
36,511,1022,100000,[43]
37,543,100000,100000,[]
38,544,100000,100000,[]
39,630,1260,441,[]
40,371,742,100000,[46]
41,537,1074,100000,[]
42,481,962,100000,[]
43,411,100000,100000,[47]
44,522,100000,100000,[45]
45,671,1342,470,[]
46,492,100000,100000,[]
47,509,100000,100000,"[48, 49, 50]"
48,329,100000,100000,[]
49,436,872,305,[]
50,379,100000,100000,[]
