task,th,tr,tc,successor
1,316,632,221,"[4, 6]"
2,148,100000,100000,"[5, 6]"
3,181,362,127,"[5, 6]"
4,275,100000,100000,[7]
5,256,100000,179,"[8, 9, 10, 11]"
6,131,262,100000,"[8, 9, 10, 11]"
7,230,100000,100000,[12]
8,104,100000,73,"[13, 16, 23]"
9,282,100000,197,"[14, 17, 18]"
10,89,178,62,"[15, 16, 17, 18]"
11,105,100000,74,"[16, 17, 18]"
12,78,100000,100000,[22]
13,327,654,229,[19]
14,249,100000,174,[20]
15,125,250,100000,[21]
16,97,100000,100000,[22]
17,144,100000,101,"[22, 23]"
18,315,630,100000,"[22, 23]"
19,76,100000,100000,[24]
20,302,604,100000,[25]
21,116,100000,100000,[26]
22,71,100000,100000,"[25, 26, 27]"
23,168,100000,100000,"[25, 26, 27]"
24,200,100000,100000,[29]
25,83,166,100000,"[28, 30, 31]"
26,66,132,100000,"[30, 31]"
27,160,100000,112,[30]
28,63,100000,44,[34]
29,49,98,100000,[32]
30,67,100000,100000,"[33, 35]"
31,54,108,38,"[36, 37]"
32,30,100000,100000,[38]
33,163,100000,100000,[39]
34,109,100000,100000,[41]
35,231,462,100000,[40]
36,248,100000,174,"[41, 42, 43]"
37,122,100000,85,"[41, 42, 43]"
38,90,100000,100000,[44]
39,142,100000,100000,[47]
40,166,332,116,[46]
41,88,176,62,"[47, 48]"
42,253,100000,100000,"[45, 50]"
43,132,100000,100000,[]
44,144,288,100000,[50]
45,117,234,100000,[49]
46,104,208,100000,[50]
47,224,448,157,[]
48,138,276,97,[50]
49,139,100000,97,[]
50,183,100000,100000,[]
