task,th,tr,tc,successor
1,620,1240,434,[34]
2,725,1450,100000,"[9, 13]"
3,517,100000,100000,"[8, 12, 29, 31]"
4,594,1188,100000,"[7, 11, 26, 39]"
5,439,100000,307,"[6, 10]"
6,483,100000,100000,[34]
7,531,1062,372,[34]
8,669,100000,100000,[34]
9,553,100000,387,[16]
10,438,100000,100000,"[15, 17, 19]"
11,545,100000,100000,"[20, 32]"
12,500,100000,350,[]
13,471,942,330,"[14, 18]"
14,346,100000,100000,[34]
15,473,946,100000,[21]
16,216,100000,151,[22]
17,376,100000,263,[23]
18,652,100000,100000,"[24, 25, 30]"
19,474,100000,100000,[]
20,478,100000,100000,[]
21,516,100000,100000,[29]
22,435,870,100000,[27]
23,515,100000,360,[30]
24,644,100000,100000,"[28, 31, 32]"
25,420,840,100000,"[26, 32, 33]"
26,391,100000,274,[34]
27,609,1218,426,[36]
28,400,800,100000,"[35, 37]"
29,812,100000,568,[39]
30,477,954,100000,[38]
31,433,100000,303,[]
32,661,100000,100000,[38]
33,609,100000,426,[]
34,337,674,100000,"[40, 41, 42, 43, 44]"
35,427,100000,100000,[45]
36,510,100000,100000,"[46, 47]"
37,441,882,309,[49]
38,244,100000,171,[48]
39,471,942,330,[]
40,231,462,100000,[]
41,568,100000,398,[]
42,627,1254,439,[]
43,466,932,100000,[]
44,564,1128,100000,[]
45,467,100000,100000,[50]
46,415,100000,290,[]
47,736,100000,100000,[]
48,579,100000,100000,[]
49,418,836,100000,[]
50,650,1300,100000,[]
