task,th,tr,tc,successor
1,153,100000,107,[10]
2,109,218,100000,[10]
3,79,100000,100000,[10]
4,197,100000,100000,[10]
5,159,318,100000,[10]
6,277,554,100000,[11]
7,180,100000,126,"[12, 15]"
8,430,860,301,"[13, 16, 17, 26, 29]"
9,501,100000,100000,"[14, 24]"
10,515,1030,100000,"[18, 19, 20, 21, 24]"
11,164,100000,100000,[24]
12,489,100000,342,"[22, 25]"
13,311,100000,100000,[23]
14,294,100000,100000,"[25, 26, 40]"
15,116,100000,81,[]
16,93,186,100000,[]
17,573,100000,100000,[]
18,218,436,153,[31]
19,88,100000,62,[32]
20,291,100000,204,[]
21,24,100000,100000,[29]
22,193,386,100000,[27]
23,67,100000,47,[28]
24,375,750,100000,[45]
25,277,554,194,[30]
26,105,100000,100000,[42]
27,38,76,100000,[35]
28,394,788,100000,[33]
29,204,100000,100000,[34]
30,260,100000,100000,[]
31,164,100000,100000,[50]
32,34,100000,24,[]
33,122,100000,100000,[36]
34,46,100000,32,[37]
35,353,706,100000,"[38, 39, 40, 41, 42]"
36,293,586,100000,[45]
37,23,46,100000,[43]
38,119,100000,83,[44]
39,532,1064,372,[]
40,531,100000,372,[]
41,608,100000,100000,"[46, 47, 48]"
42,310,100000,100000,[]
43,147,294,103,[49]
44,148,296,100000,[49]
45,459,918,100000,[50]
46,24,100000,17,[]
47,94,100000,66,[]
48,82,100000,100000,[]
49,300,100000,210,[]
50,263,526,184,[]
