task,th,tr,tc,successor
1,308,616,100000,"[4, 5, 6]"
2,267,100000,187,"[4, 5, 6]"
3,229,458,100000,"[4, 5, 6]"
4,38,100000,27,"[7, 8, 9]"
5,278,556,100000,"[7, 8, 9]"
6,166,332,100000,"[7, 8, 9]"
7,77,100000,100000,"[10, 11]"
8,128,256,90,"[10, 11]"
9,112,224,78,"[10, 11]"
10,170,100000,100000,"[12, 13, 14]"
11,168,336,118,"[12, 13, 14]"
12,70,100000,49,"[15, 16, 17, 18]"
13,20,100000,14,"[15, 16, 17, 18]"
14,90,100000,63,"[15, 16, 17, 18]"
15,143,100000,100000,[19]
16,103,100000,72,[19]
17,167,334,117,[19]
18,25,50,18,[19]
19,172,100000,100000,"[20, 21]"
20,197,100000,100000,"[22, 23, 24, 25]"
21,25,100000,18,"[22, 23, 24, 25]"
22,102,100000,100000,"[26, 27, 28, 29]"
23,134,100000,100000,"[26, 28, 32]"
24,197,100000,100000,"[26, 27, 29]"
25,213,426,149,"[26, 27, 28, 29]"
26,253,506,100000,"[41, 43, 44]"
27,51,102,36,"[32, 39]"
28,66,132,100000,[30]
29,175,100000,100000,[31]
30,61,100000,43,[33]
31,85,170,100000,"[32, 34]"
32,44,100000,100000,[36]
33,75,100000,100000,"[35, 36]"
34,128,100000,100000,[35]
35,51,102,100000,[37]
36,63,126,100000,"[38, 41, 42, 44]"
37,149,100000,100000,[39]
38,310,620,217,"[43, 46]"
39,185,370,130,"[40, 41, 42]"
40,128,100000,90,"[43, 44, 45]"
41,211,100000,148,[]
42,64,128,45,"[45, 46]"
43,130,100000,100000,"[47, 48, 49, 50]"
44,91,100000,100000,[]
45,99,198,100000,[47]
46,187,100000,100000,[48]
47,27,100000,100000,[]
48,73,100000,100000,[]
49,57,100000,100000,[]
50,143,100000,100000,[]
