task,th,tr,tc,successor
1,22,44,15,[22]
2,276,552,193,[22]
3,120,100000,100000,[22]
4,183,100000,100000,"[10, 11, 13, 14]"
5,113,100000,100000,"[12, 16, 26]"
6,111,222,78,[15]
7,97,194,100000,[]
8,184,368,129,[]
9,38,100000,27,[41]
10,181,100000,100000,[19]
11,122,244,100000,[20]
12,61,122,100000,[]
13,53,100000,37,"[18, 21]"
14,181,362,100000,[17]
15,29,100000,100000,[]
16,63,100000,100000,[]
17,164,328,100000,[22]
18,108,100000,100000,[22]
19,287,100000,100000,[24]
20,34,100000,24,[23]
21,123,100000,100000,"[25, 26, 27, 28]"
22,93,100000,100000,"[29, 30, 31, 32]"
23,290,100000,100000,[33]
24,143,100000,100,[34]
25,65,100000,100000,[36]
26,83,166,58,[]
27,145,100000,100000,"[35, 37]"
28,173,346,121,[]
29,226,100000,100000,[38]
30,227,454,100000,"[45, 49]"
31,147,294,100000,[42]
32,137,100000,96,"[40, 41]"
33,208,100000,100000,[39]
34,47,100000,100000,[]
35,188,376,132,[]
36,183,100000,100000,[]
37,147,100000,100000,[42]
38,101,202,71,[44]
39,197,394,138,"[43, 45]"
40,36,100000,25,[]
41,130,100000,100000,[46]
42,114,228,100000,[]
43,190,100000,133,[47]
44,121,242,85,[48]
45,112,100000,78,[]
46,114,228,100000,"[49, 50]"
47,165,100000,115,[]
48,83,100000,58,[]
49,111,100000,100000,[]
50,68,136,100000,[]
