task,th,tr,tc,successor
1,538,1076,100000,[6]
2,469,100000,328,[7]
3,583,100000,100000,[8]
4,429,858,100000,"[9, 10, 11]"
5,564,1128,100000,"[10, 23, 43]"
6,585,100000,410,[13]
7,754,100000,528,[14]
8,453,906,317,[15]
9,472,100000,330,"[12, 16]"
10,612,1224,100000,[19]
11,389,778,100000,"[17, 18]"
12,284,100000,199,[20]
13,725,1450,100000,[22]
14,506,100000,100000,[23]
15,583,100000,100000,[24]
16,528,100000,100000,[21]
17,572,100000,100000,[25]
18,611,100000,100000,[25]
19,673,100000,100000,"[26, 27]"
20,469,100000,100000,[28]
21,639,1278,100000,[29]
22,752,100000,526,[30]
23,500,1000,100000,[31]
24,650,100000,100000,[]
25,628,100000,440,[32]
26,511,100000,358,"[31, 33]"
27,295,590,206,[]
28,682,100000,100000,[34]
29,581,100000,100000,[35]
30,662,100000,100000,[37]
31,514,100000,360,"[36, 39]"
32,503,100000,352,[38]
33,559,1118,100000,[]
34,801,1602,100000,[41]
35,676,1352,100000,[43]
36,525,100000,100000,[40]
37,798,1596,559,[44]
38,764,1528,535,[42]
39,242,484,169,"[44, 45, 46]"
40,317,634,100000,[48]
41,578,100000,405,[47]
42,507,100000,355,[48]
43,366,100000,100000,[50]
44,600,1200,100000,[49]
45,556,1112,389,[]
46,587,100000,100000,[]
47,420,100000,100000,[]
48,552,100000,386,[]
49,502,1004,351,[]
50,618,100000,100000,[]
