task,th,tr,tc,successor
1,414,828,290,"[4, 5, 6, 7]"
2,100,200,70,"[4, 5, 6, 7]"
3,229,100000,160,"[4, 5, 6, 7]"
4,166,100000,100000,"[8, 9, 10]"
5,504,100000,100000,"[8, 9, 10]"
6,493,986,345,"[8, 9, 10]"
7,299,100000,209,"[8, 9, 10]"
8,505,100000,354,"[11, 12, 13, 14]"
9,159,318,100000,"[11, 12, 13, 14]"
10,317,634,100000,"[11, 12, 13, 14]"
11,635,100000,100000,"[15, 16, 17]"
12,506,1012,354,"[15, 16, 17]"
13,207,100000,100000,"[15, 16, 17]"
14,182,100000,100000,"[15, 16, 17]"
15,269,100000,188,"[18, 19, 20]"
16,335,670,100000,"[18, 19, 20]"
17,77,154,54,"[18, 19, 20]"
18,143,100000,100,"[22, 23]"
19,86,172,60,[22]
20,549,100000,100000,"[21, 22, 23]"
21,210,100000,100000,"[24, 25, 26]"
22,93,100000,100000,"[24, 25, 26]"
23,247,100000,100000,"[24, 25, 26]"
24,275,550,100000,"[27, 28]"
25,56,112,39,"[27, 28]"
26,226,452,100000,[27]
27,45,100000,31,"[29, 30]"
28,246,100000,100000,"[29, 35]"
29,139,278,97,"[36, 46]"
30,333,666,100000,"[31, 32, 33]"
31,122,100000,100000,"[36, 37]"
32,162,100000,100000,"[34, 35, 36, 39]"
33,159,318,111,"[34, 35]"
34,392,100000,274,"[38, 40]"
35,83,100000,100000,[]
36,244,100000,100000,"[43, 50]"
37,140,100000,100000,"[38, 39]"
38,110,220,100000,"[41, 42, 43]"
39,519,100000,363,[40]
40,164,328,100000,"[41, 42, 43]"
41,230,460,100000,[45]
42,182,100000,127,[44]
43,128,100000,90,[44]
44,532,100000,100000,[48]
45,280,560,100000,"[46, 47]"
46,131,100000,100000,"[48, 49, 50]"
47,512,100000,100000,[48]
48,114,228,80,[]
49,43,100000,100000,[]
50,489,100000,100000,[]
