task,th,tr,tc,successor
1,117,234,100000,[16]
2,210,100000,100000,[14]
3,292,584,100000,"[4, 5, 6, 7, 8, 9, 10]"
4,289,578,100000,[16]
5,221,100000,100000,[35]
6,142,100000,99,[14]
7,58,100000,100000,[14]
8,40,80,100000,[14]
9,71,142,50,"[13, 15]"
10,87,174,100000,"[11, 12, 34]"
11,164,328,115,[16]
12,114,228,100000,[16]
13,108,100000,100000,[35]
14,160,100000,112,"[17, 18, 19, 20]"
15,74,100000,52,"[21, 22]"
16,199,100000,100000,"[23, 24, 25, 26]"
17,38,100000,27,[28]
18,92,100000,64,"[27, 37]"
19,80,160,100000,"[32, 33, 42, 45, 46]"
20,91,182,64,"[31, 34, 37]"
21,112,100000,100000,"[27, 28, 29]"
22,210,420,100000,[35]
23,98,100000,100000,[30]
24,50,100000,100000,"[33, 35]"
25,215,100000,150,"[30, 31, 32, 33]"
26,40,100000,28,"[31, 33, 36]"
27,25,50,100000,[35]
28,143,100000,100,"[30, 31, 32, 33, 34]"
29,143,286,100000,"[30, 31, 32, 33, 34]"
30,274,100000,192,[35]
31,47,94,100000,[35]
32,161,100000,100000,[48]
33,150,300,105,[37]
34,102,204,71,[36]
35,61,100000,100000,"[38, 39, 40, 41]"
36,87,100000,61,[42]
37,194,100000,136,"[47, 49]"
38,232,100000,100000,[50]
39,188,100000,100000,[45]
40,114,228,100000,"[44, 45, 46]"
41,151,100000,100000,"[42, 43]"
42,34,100000,24,[47]
43,83,100000,100000,[46]
44,182,100000,127,[]
45,73,146,100000,[50]
46,323,100000,100000,[49]
47,182,100000,100000,"[48, 50]"
48,83,166,100000,[]
49,244,100000,171,[]
50,224,448,157,[]
