task,th,tr,tc,successor
1,42,100000,29,[6]
2,157,100000,110,[6]
3,163,100000,100000,[6]
4,130,260,100000,[6]
5,128,100000,100000,"[6, 7, 8, 9, 10, 11]"
6,276,100000,193,"[12, 13, 14, 15, 16, 17, 18]"
7,110,220,100000,[36]
8,328,656,100000,[34]
9,130,260,91,"[16, 24, 25, 26]"
10,39,100000,27,"[16, 17, 18, 19, 20]"
11,85,170,59,"[17, 18, 19, 20, 21]"
12,125,250,100000,[34]
13,95,100000,100000,"[19, 20, 21]"
14,226,100000,158,[20]
15,131,262,100000,"[19, 20]"
16,164,100000,100000,"[21, 35]"
17,149,298,100000,"[33, 34, 41]"
18,88,100000,100000,[26]
19,140,100000,100000,"[24, 25, 26]"
20,160,100000,100000,"[22, 23, 25, 26]"
21,121,242,85,"[22, 23, 33, 41]"
22,80,100000,100000,[36]
23,23,100000,100000,[34]
24,110,100000,100000,[34]
25,69,138,48,"[27, 28]"
26,131,262,100000,[]
27,103,206,100000,"[30, 31]"
28,195,390,136,"[29, 32]"
29,116,100000,100000,[34]
30,281,100000,197,"[32, 35]"
31,182,100000,100000,[33]
32,82,100000,100000,[36]
33,179,358,100000,[36]
34,158,316,100000,"[37, 38, 39, 40, 42]"
35,198,100000,139,"[41, 42, 48]"
36,148,100000,104,"[43, 44, 45, 46, 47]"
37,152,304,100000,[]
38,203,100000,142,[]
39,98,100000,100000,[]
40,150,100000,105,[]
41,100,200,70,[50]
42,156,100000,100000,[47]
43,77,154,100000,"[48, 49]"
44,272,100000,190,[48]
45,28,100000,20,[49]
46,88,100000,62,"[48, 50]"
47,125,250,100000,[49]
48,162,324,113,[]
49,30,100000,100000,[]
50,65,100000,100000,[]
