task,th,tr,tc,successor
1,417,100000,100000,[8]
2,443,100000,310,[7]
3,590,100000,413,"[10, 11]"
4,561,100000,100000,"[12, 18]"
5,613,1226,100000,"[9, 11]"
6,491,100000,100000,[]
7,450,900,315,[14]
8,440,100000,308,[15]
9,547,100000,100000,"[13, 16, 17, 38]"
10,473,946,331,[18]
11,609,100000,426,[]
12,316,632,221,[17]
13,391,782,274,[19]
14,350,700,100000,[21]
15,398,100000,100000,[22]
16,702,100000,100000,[23]
17,372,100000,100000,"[20, 24, 46]"
18,610,100000,100000,"[25, 39]"
19,554,100000,388,[26]
20,404,100000,283,[28]
21,508,100000,100000,[30]
22,177,100000,124,[31]
23,520,1040,364,[27]
24,476,952,100000,"[29, 32, 33]"
25,451,100000,100000,"[34, 40, 44]"
26,479,100000,100000,[39]
27,491,982,100000,[35]
28,189,100000,100000,[36]
29,559,1118,391,[37]
30,516,100000,100000,[40]
31,535,100000,374,[38]
32,628,1256,440,[]
33,391,782,100000,[]
34,557,100000,390,[]
35,530,1060,371,[42]
36,664,1328,100000,[44]
37,569,1138,100000,[43]
38,225,100000,158,[41]
39,601,1202,100000,[]
40,579,1158,405,[]
41,350,700,100000,[45]
42,288,100000,202,[46]
43,592,100000,100000,[47]
44,433,866,100000,"[48, 49, 50]"
45,415,100000,100000,[]
46,440,100000,100000,[]
47,742,100000,100000,[]
48,513,100000,100000,[]
49,537,1074,100000,[]
50,548,100000,100000,[]
