task,th,tr,tc,successor
1,384,768,269,[8]
2,493,986,100000,[]
3,696,100000,100000,[]
4,566,1132,396,"[6, 7, 9, 48]"
5,576,1152,100000,"[10, 11, 12]"
6,696,100000,487,[]
7,637,100000,100000,[]
8,804,100000,100000,[21]
9,604,1208,423,[25]
10,492,984,100000,"[14, 15]"
11,551,1102,386,"[13, 17]"
12,788,100000,552,"[16, 18]"
13,320,100000,100000,[]
14,583,1166,100000,[22]
15,708,1416,100000,[21]
16,558,100000,100000,[20]
17,564,100000,395,[19]
18,592,1184,414,[]
19,600,100000,100000,[26]
20,586,100000,100000,"[23, 25, 29]"
21,611,100000,428,"[23, 24, 27, 28]"
22,483,966,100000,[]
23,417,100000,292,[33]
24,463,926,100000,"[35, 39]"
25,343,100000,100000,[]
26,461,922,100000,[]
27,578,1156,100000,"[30, 37]"
28,427,100000,100000,"[31, 36, 38]"
29,518,100000,100000,"[32, 34]"
30,575,1150,100000,[]
31,628,100000,440,[]
32,442,884,309,"[39, 46]"
33,405,100000,284,[42]
34,430,100000,301,"[41, 44]"
35,334,100000,100000,[43]
36,452,100000,316,"[42, 45]"
37,371,742,100000,[]
38,574,100000,100000,[40]
39,442,100000,100000,[48]
40,366,100000,256,[]
41,196,100000,100000,[]
42,390,780,100000,[]
43,529,100000,100000,[47]
44,372,744,260,[50]
45,698,100000,489,[]
46,564,100000,100000,[49]
47,489,100000,342,[]
48,330,100000,100000,[]
49,373,100000,261,[]
50,581,1162,100000,[]
