task,th,tr,tc,successor
1,491,100000,344,[8]
2,497,100000,100000,[9]
3,616,100000,431,"[10, 11, 19, 20]"
4,562,1124,100000,"[12, 13]"
5,529,100000,100000,[13]
6,535,100000,100000,"[23, 29, 30, 31]"
7,488,100000,100000,[13]
8,494,988,346,[14]
9,492,984,344,[18]
10,459,100000,100000,[15]
11,615,100000,100000,[16]
12,434,100000,304,[17]
13,755,1510,528,"[18, 19, 20]"
14,606,1212,100000,[22]
15,597,100000,418,[21]
16,449,898,314,[22]
17,371,100000,260,[23]
18,526,1052,100000,"[22, 23, 24, 25]"
19,487,974,100000,[22]
20,466,100000,100000,"[22, 23, 24, 25]"
21,356,100000,100000,[26]
22,479,100000,100000,[27]
23,527,1054,100000,[35]
24,453,100000,317,[31]
25,323,646,100000,[29]
26,647,1294,453,[28]
27,803,1606,100000,"[29, 30, 31]"
28,607,1214,100000,[33]
29,523,100000,100000,"[32, 34, 35]"
30,712,100000,100000,[35]
31,297,100000,100000,"[34, 35]"
32,490,100000,343,[36]
33,397,100000,100000,[37]
34,790,1580,100000,"[37, 38]"
35,331,100000,100000,"[37, 38]"
36,555,100000,388,[39]
37,649,1298,454,"[41, 42]"
38,713,100000,499,"[40, 41, 42]"
39,747,1494,523,[44]
40,574,1148,100000,[45]
41,668,1336,468,"[43, 46, 47]"
42,509,100000,356,"[46, 47]"
43,577,1154,100000,[48]
44,521,100000,365,[49]
45,467,100000,100000,[50]
46,653,100000,457,[50]
47,377,100000,100000,[49]
48,519,100000,100000,[]
49,484,100000,100000,[]
50,480,960,100000,[]
