task,th,tr,tc,successor
1,216,432,100000,[7]
2,138,100000,100000,[14]
3,119,238,83,"[8, 9]"
4,133,100000,100000,"[8, 9]"
5,66,132,100000,"[8, 9]"
6,102,204,100000,"[8, 9]"
7,96,192,67,[13]
8,177,100000,100000,"[10, 11, 12, 13, 14]"
9,103,206,100000,"[13, 14]"
10,104,100000,73,[15]
11,169,338,118,[16]
12,163,100000,100000,[17]
13,74,148,100000,[18]
14,150,100000,100000,[18]
15,26,52,18,[20]
16,194,100000,100000,[21]
17,236,100000,165,[22]
18,149,298,100000,"[19, 21, 22, 23, 33]"
19,132,264,92,[24]
20,117,100000,82,[26]
21,110,100000,100000,"[25, 27, 28]"
22,154,100000,108,"[27, 28, 29, 39, 40]"
23,166,100000,116,"[27, 28, 40]"
24,234,100000,100000,[32]
25,138,100000,100000,[31]
26,258,516,181,[33]
27,50,100000,100000,"[30, 32, 37]"
28,111,100000,100000,[37]
29,132,100000,92,"[32, 37, 38]"
30,32,100000,100000,[34]
31,52,100000,36,[35]
32,111,222,78,[47]
33,230,100000,161,"[47, 48, 49]"
34,75,150,100000,[36]
35,50,100,100000,"[37, 38, 39, 40]"
36,178,100000,100000,[43]
37,156,312,100000,"[41, 42, 44]"
38,205,410,100000,[49]
39,195,100000,136,[49]
40,49,98,100000,[48]
41,88,100000,100000,[45]
42,144,100000,101,[46]
43,42,100000,100000,[49]
44,97,100000,100000,"[47, 48, 49, 50]"
45,181,100000,127,[]
46,91,100000,100000,[]
47,187,100000,100000,[]
48,55,100000,38,[]
49,210,420,100000,[]
50,88,176,62,[]
