task,th,tr,tc,successor
1,361,722,253,"[6, 9]"
2,301,602,211,"[5, 6, 7, 8, 9]"
3,282,100000,197,"[5, 6, 7, 8, 9]"
4,55,100000,38,"[6, 10]"
5,468,100000,328,[]
6,135,100000,94,[11]
7,94,188,100000,[10]
8,112,100000,100000,"[10, 11]"
9,113,100000,100000,"[10, 11]"
10,455,100000,100000,"[12, 13, 14, 15]"
11,52,100000,100000,"[12, 13]"
12,145,290,100000,"[18, 19, 22]"
13,122,100000,85,"[16, 17]"
14,172,344,120,[40]
15,88,100000,100000,[33]
16,113,100000,100000,"[23, 24, 25, 30]"
17,280,100000,100000,"[22, 27]"
18,32,64,100000,[]
19,237,100000,166,"[20, 21, 26]"
20,132,100000,100000,"[34, 39]"
21,125,100000,100000,[39]
22,344,100000,241,"[29, 31]"
23,39,100000,100000,"[33, 40]"
24,256,100000,100000,[37]
25,60,100000,100000,[28]
26,257,514,180,[30]
27,37,74,100000,[31]
28,76,152,53,[33]
29,377,100000,264,"[32, 33]"
30,120,100000,84,[]
31,206,100000,100000,"[33, 34]"
32,161,322,113,"[36, 38, 42]"
33,73,100000,100000,"[37, 39, 41]"
34,270,100000,100000,"[35, 36, 40, 44]"
35,495,100000,346,[43]
36,88,176,62,"[43, 49]"
37,237,474,100000,"[44, 48]"
38,216,432,100000,[47]
39,57,114,100000,[]
40,356,100000,100000,[46]
41,50,100,100000,"[43, 44, 45]"
42,363,726,100000,"[43, 46, 49]"
43,496,100000,100000,"[47, 48, 50]"
44,269,538,188,"[47, 49]"
45,270,540,100000,[46]
46,254,100000,178,[]
47,108,100000,100000,[]
48,161,322,100000,[]
49,257,514,100000,[]
50,223,100000,156,[]
