task,th,tr,tc,successor
1,432,100000,302,[8]
2,689,100000,100000,[9]
3,424,100000,100000,"[10, 11, 12, 13]"
4,563,100000,100000,"[24, 34]"
5,420,840,294,[]
6,729,100000,100000,[]
7,360,100000,252,[12]
8,430,860,301,[18]
9,346,692,100000,[15]
10,523,1046,366,[16]
11,460,920,100000,"[14, 17, 18]"
12,463,100000,100000,[47]
13,685,1370,100000,"[19, 20]"
14,424,848,100000,[22]
15,491,982,344,[21]
16,576,1152,100000,[24]
17,596,100000,100000,[23]
18,251,502,100000,"[24, 26]"
19,352,100000,100000,[]
20,537,100000,376,"[25, 27, 28]"
21,519,100000,363,[29]
22,615,100000,100000,[31]
23,435,870,100000,[32]
24,510,100000,100000,"[30, 33]"
25,368,736,100000,[]
26,669,1338,100000,[39]
27,546,1092,100000,[34]
28,479,100000,100000,[39]
29,467,934,327,[38]
30,598,100000,419,[35]
31,655,100000,458,[36]
32,298,100000,100000,"[37, 39]"
33,654,100000,100000,[]
34,409,100000,286,[]
35,471,100000,330,[40]
36,546,1092,100000,[42]
37,411,100000,100000,[41]
38,409,818,286,[]
39,510,100000,357,"[43, 44, 45]"
40,412,824,100000,[46]
41,374,100000,262,[47]
42,519,1038,100000,[50]
43,674,100000,100000,[49]
44,467,100000,100000,[]
45,428,100000,300,[48]
46,360,100000,252,[]
47,455,910,318,[]
48,624,100000,437,[]
49,473,100000,100000,[]
50,560,100000,100000,[]
