task,th,tr,tc,successor
1,239,100000,100000,[7]
2,618,100000,433,[7]
3,322,100000,100000,[7]
4,404,100000,283,[7]
5,735,100000,100000,"[6, 8, 9, 10, 11]"
6,597,1194,418,[31]
7,266,532,100000,"[12, 13, 14, 15, 17]"
8,770,100000,100000,[40]
9,492,984,344,"[16, 17, 18]"
10,579,100000,100000,"[16, 18]"
11,533,100000,100000,"[16, 20]"
12,335,670,100000,"[19, 20, 23, 28]"
13,869,1738,100000,"[19, 28, 29]"
14,349,100000,100000,"[19, 20, 29]"
15,482,964,100000,"[19, 32]"
16,436,100000,305,"[22, 23]"
17,493,100000,100000,"[19, 27]"
18,140,100000,100000,"[19, 20, 21, 26]"
19,503,100000,352,[31]
20,343,686,240,[40]
21,424,848,100000,[40]
22,406,100000,100000,"[25, 27]"
23,450,900,315,"[24, 26]"
24,593,100000,415,[31]
25,236,472,165,"[28, 32]"
26,471,100000,100000,[29]
27,338,100000,237,"[28, 30]"
28,423,846,296,[31]
29,521,1042,100000,"[38, 39]"
30,438,876,307,[32]
31,419,100000,100000,"[33, 34, 35, 36, 37, 48]"
32,371,100000,100000,"[38, 39]"
33,263,526,184,[50]
34,549,1098,100000,[]
35,421,842,100000,"[41, 49]"
36,284,100000,199,[]
37,645,1290,100000,[47]
38,296,100000,100000,[40]
39,541,100000,379,"[41, 42]"
40,286,100000,100000,"[43, 44, 45, 46]"
41,459,918,100000,[]
42,464,100000,100000,[47]
43,472,100000,100000,[]
44,568,100000,398,"[48, 49, 50]"
45,377,100000,100000,[48]
46,388,100000,272,[48]
47,424,100000,297,[]
48,363,726,254,[]
49,531,1062,100000,[]
50,564,100000,100000,[]
