task,th,tr,tc,successor
1,31,62,100000,"[7, 8]"
2,259,100000,181,[]
3,100,100000,100000,"[7, 13]"
4,212,100000,100000,"[9, 10]"
5,73,146,51,"[6, 7, 8]"
6,63,100000,100000,[14]
7,176,352,123,[11]
8,137,274,100000,"[11, 12, 15]"
9,123,100000,100000,"[13, 14]"
10,43,86,30,"[11, 12, 19]"
11,123,246,100000,"[16, 17, 22]"
12,229,458,160,"[17, 18]"
13,27,54,100000,"[17, 36]"
14,173,100000,100000,"[19, 22]"
15,62,100000,43,[34]
16,123,246,86,"[26, 28, 30]"
17,49,100000,100000,"[21, 31, 34]"
18,121,100000,100000,"[20, 21, 22]"
19,131,100000,100000,"[20, 21]"
20,217,434,100000,"[42, 48, 49]"
21,42,100000,29,[25]
22,27,100000,100000,"[23, 24, 26, 30]"
23,162,100000,113,[46]
24,253,100000,100000,[31]
25,57,100000,100000,"[27, 28, 30]"
26,102,204,71,"[29, 31]"
27,136,100000,100000,[]
28,239,478,100000,[32]
29,181,100000,100000,"[33, 34, 38]"
30,79,158,55,[32]
31,249,100000,174,[32]
32,138,100000,100000,"[35, 37, 38, 41]"
33,166,332,116,"[36, 37, 40, 46]"
34,188,100000,132,[39]
35,63,126,44,[]
36,156,312,109,[42]
37,59,100000,100000,"[44, 47, 49]"
38,202,404,100000,[]
39,45,100000,31,[]
40,54,100000,100000,"[45, 50]"
41,135,270,100000,"[43, 46]"
42,48,100000,100000,[]
43,27,54,100000,"[48, 49]"
44,155,100000,108,[50]
45,244,100000,100000,[48]
46,193,100000,135,[]
47,117,234,100000,[]
48,68,100000,100000,[]
49,72,100000,100000,[]
50,234,100000,164,[]
