task,th,tr,tc,successor
1,68,136,48,[32]
2,233,100000,163,"[8, 11]"
3,119,100000,100000,"[9, 13]"
4,238,100000,100000,"[10, 12]"
5,112,224,100000,[14]
6,216,100000,151,[]
7,250,500,175,[]
8,153,100000,107,[17]
9,142,100000,100000,[16]
10,38,100000,27,"[18, 30]"
11,86,172,60,[]
12,55,110,100000,[15]
13,86,100000,100000,[19]
14,46,92,100000,[]
15,111,100000,100000,[32]
16,107,214,100000,[22]
17,81,100000,100000,[23]
18,198,396,139,[24]
19,303,606,212,"[20, 21, 25]"
20,186,100000,100000,[32]
21,182,100000,127,[32]
22,117,100000,82,[27]
23,147,100000,100000,[28]
24,198,100000,139,[29]
25,105,100000,100000,"[26, 30, 31]"
26,224,100000,157,[32]
27,62,124,100000,[35]
28,72,100000,100000,[33]
29,206,412,100000,[34]
30,124,100000,87,[36]
31,82,100000,57,[]
32,67,134,100000,"[37, 38, 39, 40]"
33,121,242,100000,[41]
34,64,128,100000,[42]
35,169,100000,100000,[]
36,170,100000,119,[43]
37,164,328,100000,[46]
38,82,164,57,"[48, 49, 50]"
39,48,100000,100000,[]
40,231,100000,100000,[47]
41,249,100000,100000,[45]
42,176,100000,100000,[44]
43,143,286,100000,[]
44,158,316,111,[]
45,211,422,100000,[]
46,33,100000,100000,[]
47,105,100000,74,[]
48,55,100000,100000,[]
49,33,66,23,[]
50,77,100000,100000,[]
