task,th,tr,tc,successor
1,25,50,100000,[]
2,66,132,100000,[11]
3,184,368,129,[28]
4,37,74,100000,[25]
5,173,346,121,"[8, 12, 18]"
6,145,100000,100000,[9]
7,121,100000,85,[10]
8,242,484,100000,[26]
9,167,100000,100000,[16]
10,203,100000,100000,[]
11,208,100000,100000,"[14, 15]"
12,56,100000,39,"[13, 14]"
13,31,100000,100000,[17]
14,153,100000,100000,"[19, 21]"
15,118,100000,83,"[18, 20, 22]"
16,132,264,100000,[]
17,28,56,20,[]
18,198,396,100000,"[28, 29]"
19,146,100000,100000,[24]
20,198,100000,139,"[27, 30]"
21,252,504,176,"[23, 26]"
22,213,100000,100000,[25]
23,73,100000,100000,[34]
24,72,100000,100000,"[33, 35]"
25,166,100000,100000,"[31, 39]"
26,47,100000,33,[32]
27,131,100000,100000,[36]
28,104,100000,100000,"[37, 38]"
29,37,74,100000,[]
30,35,70,100000,"[45, 49]"
31,29,100000,100000,[42]
32,167,334,117,"[40, 43, 45, 46]"
33,37,100000,26,[]
34,32,100000,22,[44]
35,138,276,100000,[]
36,46,100000,100000,[]
37,252,100000,176,[41]
38,260,520,182,[]
39,67,100000,47,[]
40,277,100000,194,[]
41,97,100000,100000,[48]
42,59,118,100000,"[47, 49]"
43,44,88,31,[50]
44,278,100000,100000,[]
45,159,318,111,[]
46,65,100000,46,[]
47,243,486,100000,[]
48,132,100000,92,[]
49,197,100000,100000,[]
50,53,106,100000,[]
