task,th,tr,tc,successor
1,258,516,100000,"[7, 8]"
2,478,100000,100000,"[7, 11]"
3,461,100000,323,"[7, 10]"
4,713,1426,100000,"[7, 9]"
5,697,100000,100000,"[7, 8, 11, 19]"
6,503,1006,100000,"[7, 8, 14]"
7,578,100000,405,"[13, 15]"
8,599,100000,419,"[22, 34, 36]"
9,455,100000,318,"[14, 16]"
10,538,100000,100000,"[12, 14, 17]"
11,331,100000,100000,[17]
12,512,100000,358,"[16, 18, 19, 23]"
13,748,100000,100000,"[16, 17, 20]"
14,800,100000,100000,"[37, 49]"
15,551,100000,100000,[]
16,424,848,297,"[22, 24, 25, 29]"
17,447,100000,100000,"[21, 23, 24]"
18,448,100000,100000,"[21, 37, 39, 40]"
19,440,880,308,[24]
20,436,100000,100000,"[28, 30]"
21,722,1444,100000,"[31, 41, 44]"
22,502,1004,100000,[]
23,439,878,307,"[26, 29, 36, 38, 39]"
24,376,752,100000,"[27, 28, 30]"
25,352,704,246,[36]
26,285,100000,200,"[31, 37]"
27,448,896,100000,[32]
28,384,768,100000,"[32, 33, 34]"
29,722,1444,100000,[]
30,399,100000,100000,"[31, 43, 48, 49]"
31,638,100000,447,[34]
32,430,100000,301,"[36, 37]"
33,342,100000,239,"[35, 38]"
34,408,100000,286,"[42, 46]"
35,473,946,100000,[39]
36,480,100000,100000,"[40, 41]"
37,435,100000,304,"[41, 50]"
38,427,100000,299,[]
39,350,700,100000,"[42, 44, 46]"
40,706,1412,100000,"[45, 50]"
41,466,932,100000,"[43, 46]"
42,581,100000,100000,[47]
43,399,798,100000,[]
44,596,100000,417,"[47, 49, 50]"
45,560,100000,100000,"[48, 49]"
46,465,930,100000,[]
47,428,100000,100000,[]
48,563,100000,394,[]
49,599,1198,419,[]
50,348,100000,244,[]
