task,th,tr,tc,successor
1,274,100000,100000,[27]
2,207,414,100000,[]
3,133,100000,93,"[11, 12]"
4,307,614,215,[9]
5,121,100000,85,[8]
6,115,230,80,[]
7,182,100000,100000,"[10, 13]"
8,222,444,155,"[14, 15]"
9,168,336,100000,"[22, 34, 39]"
10,207,100000,100000,[]
11,61,100000,43,[40]
12,136,272,100000,[32]
13,75,100000,100000,[]
14,27,100000,19,"[17, 18, 19, 20, 21]"
15,183,100000,128,"[16, 22, 23]"
16,34,100000,24,"[25, 27, 28]"
17,43,86,100000,[44]
18,221,100000,100000,[26]
19,88,100000,100000,[29]
20,30,60,100000,[]
21,103,206,100000,[30]
22,105,210,100000,[24]
23,106,100000,74,"[25, 30]"
24,83,100000,58,[]
25,365,730,255,[34]
26,251,100000,176,"[35, 38]"
27,136,100000,95,[]
28,272,100000,190,[37]
29,38,76,100000,[]
30,60,100000,100000,"[31, 32, 33, 36]"
31,121,100000,85,[39]
32,145,100000,100000,[44]
33,148,296,100000,[]
34,34,100000,100000,"[40, 43]"
35,132,264,92,[42]
36,179,358,100000,[]
37,141,282,100000,[41]
38,153,306,100000,[]
39,54,100000,100000,[48]
40,175,350,100000,"[45, 47]"
41,199,398,100000,"[48, 49]"
42,132,100000,100000,[]
43,63,100000,100000,[50]
44,250,100000,175,[46]
45,262,100000,183,[]
46,97,100000,100000,[]
47,122,244,100000,[]
48,107,100000,100000,[]
49,257,100000,180,[]
50,89,100000,100000,[]
