task,th,tr,tc,successor
1,55,110,100000,"[5, 12]"
2,185,370,100000,"[6, 7, 8]"
3,59,100000,41,"[6, 7, 8]"
4,168,336,118,"[6, 7, 8]"
5,87,100000,61,[9]
6,56,100000,100000,"[10, 11, 12]"
7,95,190,100000,[12]
8,330,100000,231,[12]
9,68,100000,100000,[15]
10,53,106,37,[13]
11,136,272,100000,[14]
12,134,268,100000,[16]
13,25,100000,100000,[17]
14,93,186,100000,[20]
15,158,100000,100000,[19]
16,114,100000,100000,"[18, 20, 21, 22]"
17,46,100000,100000,[24]
18,72,144,100000,[25]
19,95,100000,66,[26]
20,134,268,100000,"[26, 27]"
21,78,100000,55,"[23, 26, 27]"
22,199,398,139,"[26, 27]"
23,96,100000,100000,[28]
24,81,162,57,[29]
25,127,100000,89,[29]
26,164,328,100000,"[29, 30, 31, 32]"
27,305,100000,100000,"[29, 30, 31, 32]"
28,255,100000,178,[33]
29,116,232,81,"[34, 36]"
30,75,150,100000,"[34, 35, 36]"
31,117,100000,100000,"[34, 35]"
32,159,100000,111,[40]
33,226,452,158,[37]
34,111,222,78,"[38, 40, 42]"
35,340,100000,100000,[39]
36,148,296,104,[41]
37,51,100000,100000,[43]
38,185,100000,130,[44]
39,314,100000,220,[45]
40,126,100000,88,[46]
41,191,382,134,[50]
42,191,100000,100000,"[46, 47]"
43,189,100000,100000,[49]
44,99,100000,100000,[49]
45,109,100000,100000,[48]
46,140,100000,100000,[50]
47,155,100000,100000,[50]
48,242,100000,100000,[]
49,87,174,100000,[]
50,119,100000,100000,[]
