task,th,tr,tc,successor
1,141,100000,100000,[4]
2,137,274,96,"[5, 8, 9, 10]"
3,51,102,36,"[6, 7, 9, 11]"
4,439,878,100000,[12]
5,125,100000,88,[13]
6,330,660,100000,[14]
7,255,100000,178,[]
8,62,124,100000,"[16, 18, 28]"
9,33,100000,23,[15]
10,490,980,343,[17]
11,58,116,100000,[]
12,91,100000,100000,[20]
13,115,100000,100000,[21]
14,211,422,100000,[19]
15,392,784,274,[22]
16,158,316,100000,[]
17,537,1074,100000,[]
18,66,100000,100000,[23]
19,345,100000,241,[24]
20,563,100000,100000,[28]
21,211,100000,148,[26]
22,466,100000,100000,"[25, 27, 33]"
23,215,100000,100000,[]
24,228,100000,100000,[31]
25,568,100000,398,[32]
26,477,954,334,"[29, 30, 33]"
27,88,100000,62,[34]
28,41,100000,100000,[]
29,482,964,100000,[35]
30,92,100000,100000,[36]
31,136,272,100000,[39]
32,174,100000,122,[37]
33,523,100000,366,"[38, 40, 41, 44]"
34,125,100000,100000,"[42, 43]"
35,52,100000,100000,[48]
36,26,52,100000,[48]
37,516,1032,100000,[45]
38,533,1066,100000,[46]
39,123,100000,86,[48]
40,617,1234,100000,[47]
41,503,100000,352,[49]
42,263,100000,100000,[50]
43,528,100000,100000,[]
44,106,100000,74,[]
45,172,344,120,[]
46,110,100000,100000,[]
47,39,78,100000,[]
48,108,100000,100000,[]
49,76,100000,53,[]
50,323,100000,226,[]
