task,th,tr,tc,successor
1,216,432,100000,[]
2,222,100000,100000,[]
3,67,134,100000,"[8, 13]"
4,149,100000,104,[9]
5,130,260,91,"[14, 15]"
6,202,100000,100000,"[11, 12]"
7,96,192,100000,"[10, 38]"
8,133,100000,100000,[20]
9,81,100000,100000,[20]
10,170,340,100000,[]
11,127,100000,100000,[]
12,156,100000,109,[16]
13,158,100000,100000,[]
14,77,100000,54,[21]
15,161,322,100000,"[17, 18, 19]"
16,109,100000,76,"[21, 22]"
17,37,100000,26,[]
18,112,224,78,[]
19,314,100000,220,"[24, 25, 48]"
20,116,232,100000,"[23, 26]"
21,125,250,100000,"[27, 29, 30, 31, 33]"
22,116,232,100000,[]
23,300,100000,210,"[32, 35]"
24,110,100000,77,[]
25,82,100000,100000,[]
26,53,106,100000,[28]
27,260,100000,100000,[]
28,21,100000,15,[]
29,272,100000,100000,[]
30,149,100000,100000,[38]
31,22,100000,15,"[35, 36, 37]"
32,161,100000,100000,[34]
33,183,366,128,[]
34,166,100000,100000,[]
35,64,128,100000,[41]
36,56,100000,100000,[]
37,53,100000,100000,"[39, 43, 44]"
38,83,100000,58,"[40, 42]"
39,168,336,118,"[46, 48, 49]"
40,49,98,34,[]
41,126,252,88,[]
42,43,100000,100000,"[45, 47]"
43,83,100000,100000,[50]
44,166,100000,100000,[]
45,122,244,85,[]
46,99,100000,69,[]
47,52,104,100000,[]
48,148,100000,100000,[]
49,124,248,87,[]
50,229,458,100000,[]
