task,th,tr,tc,successor
1,71,100000,50,"[44, 45]"
2,54,108,100000,[41]
3,67,100000,47,[20]
4,109,100000,76,[]
5,208,100000,146,"[10, 15, 34]"
6,190,380,100000,[11]
7,34,68,100000,"[8, 9]"
8,191,100000,100000,[47]
9,86,100000,100000,"[12, 14, 16, 18]"
10,33,100000,100000,[17]
11,76,152,53,"[13, 15]"
12,33,100000,100000,"[19, 24, 26, 29]"
13,53,100000,37,[41]
14,174,348,100000,"[20, 22]"
15,261,100000,100000,[]
16,65,130,46,[]
17,61,100000,43,[23]
18,201,100000,100000,"[21, 41]"
19,41,82,100000,[25]
20,79,100000,100000,"[26, 33]"
21,230,100000,100000,[31]
22,205,100000,144,"[29, 39]"
23,31,100000,22,"[30, 32]"
24,152,100000,100000,"[27, 28]"
25,220,100000,154,[36]
26,36,72,100000,"[37, 38]"
27,106,100000,100000,[34]
28,38,100000,100000,[]
29,80,160,100000,[]
30,164,100000,100000,[49]
31,99,100000,69,"[34, 36]"
32,98,196,100000,[]
33,95,100000,66,"[35, 39]"
34,75,100000,100000,"[40, 45]"
35,51,102,36,[]
36,100,100000,70,[42]
37,268,100000,100000,[]
38,41,100000,100000,[43]
39,241,100000,100000,"[41, 44]"
40,172,344,100000,[47]
41,25,50,100000,[]
42,178,100000,100000,[48]
43,115,100000,100000,[49]
44,68,136,48,[]
45,96,192,67,"[46, 50]"
46,173,346,100000,[]
47,136,272,100000,[]
48,141,282,99,[]
49,64,128,45,[]
50,150,300,105,[]
