task,th,tr,tc,successor
1,214,428,100000,"[11, 12]"
2,150,100000,100000,"[5, 6, 7]"
3,144,100000,100000,"[5, 6, 7]"
4,189,100000,132,"[5, 6, 7]"
5,489,978,342,[8]
6,241,100000,169,"[22, 23, 24, 25, 26]"
7,79,158,55,"[8, 9]"
8,480,100000,100000,"[10, 11, 12]"
9,466,932,326,"[10, 11, 12]"
10,633,100000,100000,[13]
11,43,100000,100000,[13]
12,522,100000,100000,[13]
13,537,100000,376,"[14, 15]"
14,244,488,171,"[16, 17, 18]"
15,105,100000,100000,"[16, 17, 18]"
16,119,238,83,"[19, 20, 21]"
17,281,562,100000,"[19, 20, 21]"
18,204,100000,100000,"[19, 20, 21]"
19,145,290,100000,"[22, 23, 24, 25, 26]"
20,48,100000,34,[22]
21,579,1158,405,"[23, 24, 25, 26]"
22,281,100000,100000,[27]
23,265,100000,100000,"[29, 33]"
24,457,100000,320,[27]
25,58,100000,100000,"[28, 30]"
26,611,100000,100000,[27]
27,57,100000,100000,"[28, 29, 30]"
28,113,226,100000,"[31, 32, 33]"
29,289,578,100000,"[31, 32]"
30,83,166,100000,[31]
31,28,100000,20,"[34, 35]"
32,125,250,100000,"[34, 35, 36]"
33,278,100000,195,"[34, 36]"
34,235,470,164,"[37, 38]"
35,108,100000,76,[39]
36,243,100000,100000,"[37, 38]"
37,181,100000,100000,"[39, 40]"
38,241,482,169,[40]
39,605,100000,100000,"[41, 43, 44, 46]"
40,162,100000,100000,[42]
41,271,100000,190,"[45, 47]"
42,92,184,100000,"[45, 46]"
43,387,774,100000,[]
44,185,100000,130,[49]
45,132,100000,92,[50]
46,197,100000,100000,[50]
47,157,314,100000,"[48, 49]"
48,264,528,100000,[]
49,48,100000,34,[]
50,303,606,100000,[]
