task,th,tr,tc,successor
1,90,100000,63,[12]
2,184,368,100000,[12]
3,58,116,100000,[12]
4,96,100000,67,[12]
5,360,100000,100000,[32]
6,25,100000,18,"[9, 13]"
7,149,298,100000,"[9, 11, 23]"
8,292,100000,100000,"[9, 10, 13, 21, 22]"
9,234,100000,164,[20]
10,246,100000,172,[20]
11,204,408,143,[20]
12,59,100000,41,"[14, 15, 16, 17, 18, 19]"
13,192,384,134,"[32, 33, 34]"
14,85,100000,100000,[20]
15,236,472,100000,"[20, 23, 24]"
16,128,100000,100000,"[20, 30, 31]"
17,74,100000,100000,[43]
18,467,934,100000,"[20, 22]"
19,152,100000,100000,"[21, 24]"
20,523,1046,366,"[25, 26, 27, 28, 29, 42]"
21,534,100000,100000,[32]
22,46,100000,32,[32]
23,537,100000,376,"[30, 31, 33]"
24,577,100000,100000,[30]
25,476,100000,100000,[44]
26,577,1154,404,[34]
27,573,1146,100000,"[33, 44]"
28,61,122,100000,[34]
29,34,100000,100000,[49]
30,483,100000,338,[32]
31,24,48,100000,"[32, 34]"
32,280,100000,100000,"[35, 36, 37, 38, 39, 40, 41]"
33,248,496,100000,[]
34,58,100000,41,"[43, 44]"
35,272,100000,100000,[43]
36,524,1048,100000,"[42, 46]"
37,422,844,295,[44]
38,153,306,100000,[42]
39,191,100000,134,[49]
40,244,100000,100000,[42]
41,125,100000,88,[44]
42,265,100000,100000,"[47, 49]"
43,141,100000,99,[45]
44,230,460,100000,[45]
45,317,634,100000,"[46, 47]"
46,115,100000,100000,"[49, 50]"
47,31,100000,100000,[48]
48,242,484,169,[]
49,568,1136,398,[]
50,171,100000,100000,[]
