task,th,tr,tc,successor
1,181,100000,127,[9]
2,150,100000,105,[10]
3,98,100000,100000,"[8, 11]"
4,52,100000,100000,[12]
5,172,344,120,[14]
6,208,416,100000,[13]
7,114,100000,100000,"[24, 36]"
8,149,298,100000,[15]
9,217,100000,100000,[16]
10,87,100000,61,[18]
11,139,278,100000,[17]
12,96,100000,67,[19]
13,91,182,100000,[]
14,164,100000,100000,"[20, 30]"
15,224,100000,100000,[21]
16,203,100000,100000,[22]
17,122,100000,100000,[23]
18,229,100000,160,"[24, 25]"
19,240,480,168,[35]
20,135,100000,94,[45]
21,168,100000,100000,[27]
22,231,462,162,[26]
23,191,100000,100000,[27]
24,240,100000,100000,[29]
25,281,562,100000,"[28, 30, 49]"
26,253,100000,177,[32]
27,158,100000,100000,"[31, 33, 34, 37]"
28,209,100000,146,[36]
29,59,100000,41,[]
30,24,48,17,[35]
31,68,100000,100000,[38]
32,47,94,100000,[42]
33,199,398,100000,[40]
34,324,100000,227,[41]
35,161,322,100000,"[39, 45]"
36,51,102,100000,"[44, 45]"
37,164,328,115,[43]
38,26,100000,100000,[48]
39,141,100000,100000,[46]
40,249,100000,100000,[47]
41,114,228,100000,[49]
42,154,100000,108,[]
43,97,194,68,[50]
44,243,486,170,[]
45,27,54,100000,[]
46,69,100000,100000,[]
47,323,646,226,[]
48,76,100000,100000,[]
49,308,100000,216,[]
50,28,56,100000,[]
