task,th,tr,tc,successor
1,436,100000,305,[3]
2,544,100000,100000,[3]
3,503,1006,100000,"[4, 5, 6]"
4,614,100000,100000,"[7, 8]"
5,387,774,100000,"[7, 8]"
6,393,100000,275,"[7, 8]"
7,387,774,271,"[9, 10]"
8,410,820,100000,"[9, 10]"
9,437,100000,306,"[11, 12, 13]"
10,561,1122,100000,"[11, 12, 13]"
11,431,100000,302,"[14, 15]"
12,452,100000,100000,"[14, 15]"
13,366,100000,256,"[14, 15]"
14,477,100000,100000,"[16, 17]"
15,203,406,100000,"[16, 17]"
16,625,100000,100000,"[18, 19, 20]"
17,621,1242,100000,"[18, 19, 20]"
18,600,100000,420,"[21, 22, 23, 24]"
19,469,938,100000,"[21, 22, 23, 24]"
20,735,1470,100000,"[21, 22, 23, 24]"
21,342,100000,239,"[25, 26, 27]"
22,471,100000,100000,"[25, 26, 27]"
23,620,100000,100000,"[25, 26, 27]"
24,529,1058,100000,"[25, 26, 27]"
25,384,100000,100000,"[28, 29, 30, 31, 32]"
26,412,100000,288,"[28, 29, 30, 31, 32]"
27,435,100000,304,"[28, 29, 30, 31, 32]"
28,491,982,344,"[33, 34, 35]"
29,303,606,100000,"[33, 34, 35]"
30,660,1320,100000,[33]
31,636,1272,100000,[41]
32,167,100000,100000,[41]
33,294,100000,206,"[36, 37, 38]"
34,471,100000,330,"[36, 41]"
35,514,1028,100000,[37]
36,547,1094,100000,"[39, 45, 47]"
37,613,1226,100000,"[45, 46, 47]"
38,591,100000,100000,"[39, 40, 41, 42]"
39,453,100000,317,[48]
40,480,100000,100000,[44]
41,701,100000,491,[43]
42,597,1194,418,"[44, 46, 47, 48]"
43,485,970,100000,"[45, 46, 47]"
44,343,100000,240,[]
45,441,100000,100000,[48]
46,495,100000,346,[]
47,614,100000,100000,"[49, 50]"
48,483,100000,338,[]
49,643,100000,450,[]
50,668,1336,100000,[]
