task,th,tr,tc,successor
1,78,156,55,"[4, 5, 6, 7]"
2,32,64,100000,"[4, 5, 6, 7]"
3,232,100000,100000,"[4, 5, 6, 7]"
4,273,546,100000,"[8, 9, 10]"
5,367,734,100000,"[8, 9, 10]"
6,188,376,132,"[8, 9, 10]"
7,202,100000,100000,"[8, 9, 10]"
8,103,100000,72,"[11, 12, 13]"
9,26,100000,100000,"[11, 12, 13]"
10,269,100000,188,"[11, 12, 13]"
11,145,290,102,[14]
12,207,414,100000,[14]
13,169,338,100000,[14]
14,122,244,85,"[15, 16, 17]"
15,43,100000,30,"[18, 19]"
16,113,226,100000,"[18, 19]"
17,24,100000,17,"[18, 19]"
18,259,100000,100000,"[20, 21, 22]"
19,180,100000,126,"[20, 21, 22]"
20,235,100000,164,"[23, 24, 25]"
21,176,100000,123,"[23, 24, 25]"
22,173,100000,100000,"[23, 24, 25]"
23,98,100000,100000,"[26, 27, 28]"
24,74,100000,100000,"[26, 27, 28]"
25,23,100000,100000,"[26, 27, 28]"
26,78,156,55,"[29, 30]"
27,60,120,42,"[29, 30]"
28,115,100000,80,"[29, 30]"
29,92,184,100000,"[31, 32, 33, 34]"
30,118,100000,83,"[31, 32, 33]"
31,178,356,100000,"[36, 37]"
32,149,100000,100000,"[35, 37, 38]"
33,71,142,100000,"[35, 40]"
34,228,100000,100000,"[39, 41, 43]"
35,77,100000,54,[39]
36,188,100000,132,[39]
37,255,510,100000,[40]
38,136,100000,100000,[]
39,116,100000,100000,[46]
40,169,338,100000,"[41, 42, 43]"
41,70,100000,49,"[44, 45]"
42,49,100000,34,[]
43,37,100000,100000,[]
44,95,190,100000,"[48, 49]"
45,320,100000,224,"[46, 47, 48]"
46,128,256,100000,[]
47,243,486,100000,[]
48,204,100000,100000,[]
49,161,100000,100000,[50]
50,61,100000,100000,[]
