task,th,tr,tc,successor
1,595,100000,100000,[5]
2,36,100000,100000,[4]
3,204,408,100000,[5]
4,242,100000,169,"[6, 7, 8]"
5,224,448,157,"[6, 7, 8]"
6,129,258,90,"[9, 10, 11]"
7,120,100000,100000,"[9, 10, 11]"
8,215,430,100000,"[9, 10, 11]"
9,137,100000,100000,"[12, 13, 14]"
10,90,180,100000,"[12, 13, 14]"
11,225,450,158,"[12, 13, 14]"
12,151,302,106,"[15, 16, 17, 18]"
13,54,108,100000,"[15, 16, 17, 18]"
14,136,100000,95,"[15, 16, 17, 18]"
15,239,100000,100000,"[19, 20, 21]"
16,34,68,24,"[19, 20, 21]"
17,180,100000,126,"[19, 20, 21]"
18,333,100000,100000,"[19, 20, 21]"
19,440,880,308,"[22, 25, 27, 28]"
20,207,414,100000,"[22, 23, 24]"
21,291,100000,100000,"[22, 23, 24]"
22,41,100000,29,"[46, 47]"
23,65,100000,46,"[25, 26, 27]"
24,181,100000,100000,"[28, 30]"
25,133,266,93,"[29, 30, 31]"
26,474,100000,100000,"[29, 30, 31]"
27,328,100000,230,"[29, 30, 31]"
28,102,204,71,"[29, 31, 34]"
29,117,100000,100000,"[32, 33, 35]"
30,203,100000,100000,[34]
31,433,100000,100000,"[32, 35]"
32,174,348,100000,"[36, 38]"
33,122,100000,100000,"[36, 40, 42]"
34,104,100000,100000,"[37, 39]"
35,67,100000,100000,"[36, 37]"
36,323,646,100000,"[39, 43, 44]"
37,22,44,100000,"[38, 40]"
38,535,100000,100000,"[41, 42, 43]"
39,232,464,162,[45]
40,290,100000,203,[43]
41,253,506,100000,[48]
42,342,100000,100000,[44]
43,28,100000,100000,[46]
44,44,100000,31,"[45, 46]"
45,89,100000,100000,[47]
46,209,418,146,[50]
47,254,100000,100000,"[48, 49, 50]"
48,449,898,314,[]
49,145,100000,102,[]
50,78,100000,100000,[]
