task,th,tr,tc,successor
1,393,100000,275,"[10, 27, 50]"
2,697,1394,100000,"[13, 39]"
3,502,1004,100000,[9]
4,376,100000,263,[]
5,562,1124,393,"[8, 11, 12]"
6,638,1276,447,"[12, 49]"
7,543,100000,100000,[]
8,272,544,190,[25]
9,462,100000,100000,[]
10,396,100000,277,[18]
11,381,762,267,"[17, 19, 43]"
12,379,100000,100000,"[14, 16, 33]"
13,590,100000,413,[15]
14,503,1006,100000,[]
15,451,100000,100000,[21]
16,267,534,100000,"[20, 24]"
17,510,1020,100000,"[25, 26, 27]"
18,641,100000,449,[22]
19,634,100000,100000,"[23, 24]"
20,390,780,100000,"[31, 44]"
21,557,100000,100000,[]
22,651,100000,100000,[39]
23,359,100000,100000,"[30, 33]"
24,566,100000,396,"[29, 34]"
25,549,1098,384,[]
26,493,100000,345,[32]
27,554,1108,388,[28]
28,598,100000,100000,[]
29,339,100000,100000,[35]
30,511,100000,100000,[39]
31,356,712,100000,"[36, 37, 38, 48]"
32,323,100000,226,[]
33,542,100000,379,[]
34,460,920,100000,[]
35,274,100000,192,"[44, 46]"
36,712,100000,100000,[45]
37,328,100000,230,"[40, 43]"
38,756,100000,100000,[]
39,533,1066,373,"[41, 42]"
40,440,100000,308,[]
41,476,100000,100000,"[47, 48]"
42,551,100000,100000,[49]
43,573,100000,100000,[]
44,376,752,100000,[50]
45,474,100000,100000,[]
46,537,1074,100000,[]
47,557,1114,100000,[]
48,388,100000,272,[]
49,376,752,100000,[]
50,158,316,100000,[]
