task,th,tr,tc,successor
1,442,884,309,"[8, 31]"
2,67,134,100000,"[6, 9]"
3,148,100000,100000,"[6, 7, 31]"
4,546,1092,382,"[6, 7, 8]"
5,111,222,100000,"[10, 11]"
6,284,100000,100000,"[14, 45]"
7,340,680,238,"[14, 26]"
8,226,100000,100000,"[14, 43]"
9,368,736,258,"[13, 14, 15, 22]"
10,99,100000,100000,"[12, 15]"
11,209,418,100000,"[12, 20]"
12,321,100000,100000,"[17, 23, 28]"
13,340,680,100000,[18]
14,199,100000,139,"[16, 18]"
15,375,750,262,[19]
16,136,100000,95,"[25, 28]"
17,77,100000,100000,"[21, 22]"
18,154,308,108,"[20, 41]"
19,54,100000,100000,"[20, 21, 23]"
20,193,100000,135,"[27, 28, 29]"
21,23,46,16,"[24, 25]"
22,56,100000,39,"[24, 25, 26]"
23,122,244,85,[25]
24,534,100000,100000,"[29, 30, 31, 33]"
25,400,100000,100000,[47]
26,163,100000,100000,"[36, 42]"
27,215,100000,100000,"[30, 44]"
28,28,100000,100000,"[32, 33, 35]"
29,61,100000,43,"[35, 38]"
30,556,100000,389,"[37, 38, 42, 49]"
31,147,100000,100000,"[36, 39]"
32,347,694,243,"[34, 50]"
33,124,100000,100000,"[34, 37]"
34,47,100000,33,[42]
35,49,98,100000,[39]
36,222,100000,100000,"[40, 41, 43]"
37,132,264,100000,[39]
38,64,128,45,[]
39,29,100000,100000,[47]
40,78,100000,100000,[45]
41,506,1012,354,"[44, 47]"
42,41,100000,100000,[]
43,115,230,100000,[45]
44,311,622,100000,"[46, 48, 49]"
45,123,100000,86,"[46, 47, 50]"
46,500,100000,350,[]
47,239,100000,100000,[]
48,129,100000,100000,[]
49,525,100000,100000,[]
50,165,330,100000,[]
