task,th,tr,tc,successor
1,715,100000,500,"[3, 4]"
2,413,100000,100000,"[3, 4]"
3,215,430,100000,"[5, 6, 7, 8]"
4,546,100000,382,"[5, 6, 7, 8]"
5,395,790,100000,"[9, 10, 11, 12]"
6,479,100000,100000,"[9, 10, 11, 12]"
7,725,1450,507,"[9, 10, 11, 12]"
8,524,100000,100000,"[9, 10, 11, 12]"
9,617,100000,432,"[13, 14, 15]"
10,432,100000,302,"[13, 14, 15]"
11,591,100000,100000,"[13, 14, 15]"
12,684,100000,100000,"[13, 14, 15]"
13,702,100000,100000,"[16, 17, 18]"
14,504,1008,353,"[16, 17, 18]"
15,421,100000,295,"[16, 17, 18]"
16,709,100000,100000,"[19, 20]"
17,490,980,343,"[19, 20]"
18,356,712,100000,"[19, 20]"
19,586,100000,410,"[21, 22]"
20,368,100000,100000,"[21, 22]"
21,595,1190,416,"[23, 24]"
22,506,100000,100000,"[23, 24]"
23,467,100000,100000,"[25, 26, 27, 28]"
24,448,100000,100000,"[25, 26, 27, 28]"
25,607,100000,425,[29]
26,800,100000,100000,"[38, 39, 40, 41]"
27,385,770,270,[29]
28,479,958,335,[29]
29,508,100000,100000,"[30, 31]"
30,443,100000,100000,"[32, 33]"
31,416,100000,100000,"[32, 33, 34]"
32,616,1232,100000,"[35, 36, 37, 38]"
33,497,994,100000,"[35, 36, 38]"
34,210,420,100000,"[35, 38, 40, 41]"
35,408,816,100000,[39]
36,584,100000,100000,[39]
37,827,1654,579,"[40, 41]"
38,492,984,344,"[42, 47, 48]"
39,549,100000,384,[43]
40,586,100000,100000,[42]
41,649,100000,100000,"[44, 47]"
42,356,712,100000,[46]
43,405,100000,284,[45]
44,611,100000,428,[49]
45,522,100000,365,"[47, 48, 49, 50]"
46,610,100000,100000,[]
47,499,998,100000,[]
48,338,676,237,[]
49,606,1212,100000,[]
50,457,914,100000,[]
