task,th,tr,tc,successor
1,104,208,73,"[6, 7, 8, 9]"
2,177,354,100000,"[23, 37]"
3,229,458,160,[35]
4,215,100000,100000,"[6, 8, 13]"
5,340,680,100000,[6]
6,462,100000,100000,[12]
7,50,100,100000,"[10, 13]"
8,377,100000,100000,"[10, 11, 14]"
9,484,100000,100000,"[10, 14]"
10,152,100000,100000,"[15, 16, 17]"
11,504,1008,353,"[15, 16, 17]"
12,152,304,106,[15]
13,194,100000,136,"[15, 20, 21]"
14,193,100000,135,"[15, 16, 18, 19, 20]"
15,319,100000,223,"[27, 31]"
16,185,100000,130,"[32, 43]"
17,227,100000,159,"[18, 19, 20, 21]"
18,233,100000,163,[22]
19,176,100000,100000,"[22, 23, 25]"
20,277,100000,194,"[23, 24]"
21,173,100000,100000,"[22, 23, 24, 25]"
22,26,100000,100000,"[26, 27, 29]"
23,117,100000,82,"[27, 28, 45]"
24,37,74,100000,"[39, 50]"
25,513,1026,100000,"[29, 30]"
26,136,100000,100000,[32]
27,376,752,100000,"[33, 48]"
28,330,100000,100000,"[33, 34, 36]"
29,194,100000,100000,[44]
30,23,100000,100000,"[31, 35]"
31,60,100000,42,"[39, 43]"
32,193,386,100000,"[37, 41]"
33,92,100000,100000,"[40, 42]"
34,160,100000,100000,[41]
35,546,1092,382,"[40, 45]"
36,205,100000,100000,[38]
37,266,532,186,"[40, 45]"
38,511,1022,358,"[41, 43, 44]"
39,133,100000,93,"[40, 42, 44, 45]"
40,94,100000,66,[]
41,189,100000,100000,"[46, 47, 50]"
42,548,1096,100000,[47]
43,614,1228,100000,[50]
44,262,100000,100000,"[47, 48, 49]"
45,258,100000,100000,"[46, 48]"
46,194,388,100000,[]
47,74,100000,52,[]
48,50,100,100000,[]
49,331,662,232,[]
50,77,154,100000,[]
