task,th,tr,tc,successor
1,246,492,172,[6]
2,27,100000,19,[6]
3,157,314,100000,[6]
4,190,100000,100000,[6]
5,64,100000,100000,"[7, 8]"
6,47,100000,100000,"[9, 10, 11, 12, 13]"
7,27,54,100000,[19]
8,132,100000,92,"[14, 16]"
9,32,64,100000,[16]
10,25,100000,100000,"[15, 16, 18]"
11,309,618,100000,"[15, 16, 17, 18]"
12,116,232,100000,"[15, 16, 21, 25]"
13,153,306,107,[16]
14,131,262,92,"[17, 18]"
15,278,100000,100000,[19]
16,133,100000,100000,[19]
17,81,162,57,[19]
18,87,100000,100000,"[20, 21, 22, 23, 24, 25, 43]"
19,127,100000,100000,"[26, 27, 28, 29, 30]"
20,80,100000,56,[45]
21,97,100000,100000,[]
22,25,100000,100000,"[36, 41]"
23,159,100000,111,[]
24,21,100000,15,[37]
25,140,280,100000,"[31, 32]"
26,153,100000,100000,"[34, 35, 37, 42]"
27,296,592,207,[]
28,214,100000,150,"[36, 38]"
29,181,362,100000,[39]
30,39,100000,27,[33]
31,214,100000,100000,"[37, 44]"
32,73,100000,51,[]
33,20,100000,14,[41]
34,84,168,59,"[43, 44]"
35,58,100000,100000,"[39, 40]"
36,315,100000,220,[]
37,204,408,143,[]
38,100,200,100000,[39]
39,68,100000,100000,[45]
40,227,100000,100000,"[43, 44]"
41,109,218,100000,[42]
42,26,100000,18,[45]
43,201,402,100000,[45]
44,220,440,154,[46]
45,73,146,51,"[47, 48, 49, 50]"
46,111,100000,100000,[]
47,130,100000,100000,[]
48,101,100000,100000,[]
49,186,372,100000,[]
50,203,100000,100000,[]
