task,th,tr,tc,successor
1,455,910,100000,"[8, 10, 12]"
2,401,100000,100000,[29]
3,659,100000,461,[30]
4,392,784,274,[]
5,625,1250,100000,"[7, 9, 34]"
6,478,956,335,"[24, 34]"
7,668,100000,468,"[11, 12]"
8,467,934,100000,[16]
9,493,986,345,"[13, 15]"
10,445,100000,100000,"[11, 14, 17]"
11,334,100000,100000,[]
12,525,100000,368,"[19, 45]"
13,167,100000,117,[]
14,455,100000,100000,[22]
15,515,100000,360,[]
16,433,866,100000,"[18, 23]"
17,396,100000,100000,"[20, 21, 47]"
18,587,100000,100000,"[25, 28]"
19,339,100000,100000,[24]
20,658,100000,100000,[36]
21,316,100000,221,[27]
22,506,100000,100000,"[26, 29]"
23,305,610,100000,[]
24,424,848,297,[]
25,447,894,100000,[34]
26,332,100000,100000,"[32, 35, 49]"
27,354,708,100000,[]
28,599,100000,419,"[33, 36]"
29,430,860,301,"[30, 31]"
30,436,100000,305,"[37, 40, 43]"
31,585,1170,100000,[44]
32,387,100000,100000,[42]
33,453,100000,317,[]
34,589,100000,100000,[41]
35,443,886,100000,[]
36,559,1118,100000,"[38, 39]"
37,470,100000,100000,[48]
38,764,1528,535,[45]
39,369,100000,100000,[]
40,516,100000,361,[]
41,431,862,100000,"[46, 49, 50]"
42,396,792,100000,[44]
43,449,100000,314,[47]
44,437,100000,100000,[]
45,555,1110,388,[]
46,291,100000,100000,[]
47,517,100000,100000,[]
48,508,1016,100000,[]
49,454,100000,318,[]
50,394,100000,276,[]
