task,th,tr,tc,successor
1,90,180,63,[5]
2,96,100000,100000,"[4, 6, 7]"
3,31,100000,22,[11]
4,139,100000,97,[8]
5,153,100000,100000,[11]
6,84,168,59,[9]
7,64,128,100000,"[10, 12]"
8,35,100000,100000,[15]
9,104,100000,73,[14]
10,153,306,107,"[13, 16, 17]"
11,23,46,16,"[16, 17, 35]"
12,110,100000,77,"[16, 31]"
13,214,100000,100000,[18]
14,71,100000,100000,[19]
15,126,100000,100000,[20]
16,39,78,100000,[21]
17,170,100000,100000,"[20, 22]"
18,256,100000,100000,[23]
19,221,442,155,[24]
20,85,100000,59,"[24, 25, 26, 27]"
21,51,102,100000,"[25, 26]"
22,164,328,115,"[24, 26, 27]"
23,145,100000,102,[28]
24,137,100000,96,"[33, 36]"
25,135,270,100000,"[29, 33, 36]"
26,54,100000,100000,"[30, 44]"
27,92,100000,100000,"[31, 32, 33]"
28,83,166,100000,[35]
29,45,90,100000,[34]
30,288,100000,100000,[]
31,75,100000,52,"[36, 37]"
32,83,166,100000,"[36, 37]"
33,224,100000,100000,[40]
34,256,100000,100000,[38]
35,194,100000,100000,"[39, 40]"
36,231,100000,100000,[39]
37,304,608,213,"[39, 40]"
38,154,308,100000,[44]
39,49,98,100000,"[41, 43, 44, 45]"
40,158,316,100000,"[42, 45]"
41,182,100000,100000,[46]
42,85,100000,59,[47]
43,109,218,100000,[48]
44,182,100000,100000,[]
45,168,100000,118,"[49, 50]"
46,71,142,50,[]
47,168,100000,100000,[]
48,85,100000,59,[]
49,433,100000,100000,[]
50,86,172,60,[]
