task,th,tr,tc,successor
1,324,100000,227,[8]
2,24,48,100000,[8]
3,24,100000,17,[8]
4,47,100000,33,[8]
5,277,100000,100000,[8]
6,149,298,100000,[9]
7,143,286,100000,"[10, 11, 12, 13, 14]"
8,157,100000,100000,"[15, 16, 17, 18, 19, 20]"
9,209,418,100000,[21]
10,143,286,100000,[22]
11,210,100000,147,[]
12,53,100000,100000,[]
13,67,100000,100000,[]
14,135,270,100000,[]
15,146,292,100000,[]
16,72,144,50,[]
17,130,100000,91,[]
18,133,266,93,[24]
19,262,100000,183,[]
20,87,174,100000,[23]
21,63,100000,100000,[27]
22,116,100000,100000,"[25, 26]"
23,238,100000,167,"[28, 30, 33, 34]"
24,78,156,100000,[29]
25,140,100000,98,"[31, 32]"
26,208,100000,100000,[]
27,120,240,84,[]
28,125,100000,88,[35]
29,184,368,129,[36]
30,200,100000,140,[37]
31,207,100000,145,[40]
32,265,100000,100000,"[39, 41]"
33,179,358,100000,[]
34,148,100000,100000,[38]
35,99,100000,69,[42]
36,35,70,24,[43]
37,178,356,100000,[43]
38,65,130,100000,[47]
39,64,100000,100000,[44]
40,191,100000,134,[45]
41,141,100000,100000,[46]
42,66,100000,100000,[48]
43,63,100000,44,[]
44,105,210,100000,[]
45,25,100000,100000,[50]
46,116,100000,100000,[49]
47,149,298,100000,[]
48,127,254,100000,[]
49,125,100000,100000,[]
50,214,100000,150,[]
