task,th,tr,tc,successor
1,366,732,256,[10]
2,595,100000,100000,[10]
3,466,100000,100000,[35]
4,508,100000,356,"[5, 6, 7, 8, 9]"
5,232,100000,162,[10]
6,183,100000,100000,[10]
7,512,100000,358,[34]
8,80,100000,100000,"[10, 11, 12, 13, 14]"
9,519,1038,100000,"[12, 13]"
10,129,258,90,"[15, 16, 17, 18, 19]"
11,261,522,183,"[20, 29, 30, 37]"
12,99,100000,69,"[21, 22, 25]"
13,399,100000,279,"[20, 24, 30, 33]"
14,25,50,100000,"[20, 25]"
15,549,100000,100000,[25]
16,264,100000,100000,"[22, 25]"
17,266,532,100000,"[23, 25]"
18,49,100000,100000,"[21, 23, 24, 25]"
19,459,918,100000,"[21, 34]"
20,448,100000,314,"[26, 27, 31, 38]"
21,401,100000,281,[35]
22,50,100,35,"[26, 27, 29, 32, 36]"
23,541,100000,100000,"[26, 27, 28]"
24,534,1068,100000,"[32, 35, 36]"
25,178,100000,100000,[28]
26,57,100000,100000,[34]
27,155,100000,108,[35]
28,257,100000,100000,"[29, 30, 31, 32, 33]"
29,74,100000,100000,[34]
30,112,224,78,[34]
31,374,748,262,[35]
32,40,100000,100000,"[37, 38]"
33,95,100000,100000,[36]
34,50,100,100000,"[39, 40, 41, 42]"
35,172,100000,120,"[43, 44, 45, 46, 47]"
36,522,100000,100000,[]
37,183,100000,100000,[48]
38,195,390,136,[48]
39,75,150,100000,[48]
40,241,482,169,[48]
41,72,100000,100000,[48]
42,190,380,133,[]
43,87,100000,100000,[]
44,199,398,100000,[]
45,167,334,117,[]
46,189,378,100000,[]
47,281,100000,100000,[]
48,414,100000,290,"[49, 50]"
49,126,252,100000,[]
50,222,100000,100000,[]
