task,th,tr,tc,successor
1,21,100000,100000,[29]
2,257,100000,100000,[29]
3,183,366,128,[29]
4,59,100000,41,[9]
5,84,168,100000,"[10, 15]"
6,114,100000,100000,"[20, 47]"
7,241,482,169,"[12, 14, 15]"
8,49,98,34,"[11, 13, 25, 42]"
9,113,100000,100000,[18]
10,107,214,100000,[16]
11,51,100000,36,[17]
12,143,100000,100000,[]
13,204,100000,100000,[22]
14,21,100000,15,[]
15,126,252,100000,"[19, 20, 21]"
16,131,100000,100000,[23]
17,31,62,100000,[24]
18,85,170,100000,[27]
19,140,100000,98,[48]
20,90,100000,100000,[25]
21,133,100000,100000,"[26, 28]"
22,116,232,100000,[]
23,58,116,100000,[29]
24,188,100000,132,[31]
25,208,100000,146,[30]
26,46,100000,100000,[]
27,63,100000,100000,[32]
28,83,166,100000,[]
29,105,100000,74,"[33, 34, 35, 36, 37]"
30,68,100000,48,[38]
31,214,100000,100000,[]
32,180,360,100000,[]
33,144,288,101,"[39, 41]"
34,167,100000,100000,[]
35,117,100000,100000,[]
36,125,250,88,[]
37,38,100000,100000,"[42, 43]"
38,68,100000,48,[40]
39,99,100000,100000,[44]
40,181,362,127,[45]
41,77,154,100000,[46]
42,199,100000,100000,"[48, 49, 50]"
43,23,46,16,[47]
44,132,100000,100000,[]
45,212,424,148,[]
46,265,100000,186,[]
47,79,158,55,[]
48,73,100000,100000,[]
49,32,64,22,[]
50,216,100000,100000,[]
