task,th,tr,tc,successor
1,370,740,100000,"[4, 5]"
2,548,1096,100000,"[4, 5]"
3,541,100000,100000,"[4, 5]"
4,367,734,257,"[6, 7]"
5,359,718,251,"[6, 7]"
6,493,986,100000,"[8, 9]"
7,234,468,100000,"[8, 9]"
8,667,100000,100000,"[10, 11]"
9,482,100000,337,"[10, 11]"
10,540,100000,100000,"[12, 13]"
11,326,100000,100000,"[12, 13]"
12,662,1324,463,[14]
13,605,1210,100000,[14]
14,390,100000,273,"[15, 16, 17]"
15,571,1142,100000,"[18, 19, 20, 21]"
16,441,100000,309,"[18, 19, 20, 21]"
17,485,100000,340,"[18, 19, 20, 21]"
18,625,100000,100000,"[22, 23]"
19,481,100000,100000,"[22, 23]"
20,635,100000,444,"[22, 23]"
21,578,1156,405,"[22, 23]"
22,671,100000,100000,"[24, 25, 26]"
23,638,100000,100000,"[24, 25, 26]"
24,338,676,237,"[27, 28, 29]"
25,600,100000,420,"[27, 28, 29]"
26,503,100000,100000,[29]
27,378,100000,100000,"[30, 31, 32]"
28,303,606,100000,"[30, 31, 32]"
29,612,1224,428,"[30, 31, 32]"
30,329,100000,100000,"[33, 34, 35, 36]"
31,750,100000,525,"[34, 35, 41]"
32,440,880,100000,"[37, 38]"
33,441,882,100000,[39]
34,485,100000,340,"[40, 49]"
35,520,100000,100000,[48]
36,624,100000,100000,"[37, 38, 43]"
37,583,1166,408,"[41, 42]"
38,790,100000,553,"[40, 44]"
39,336,100000,100000,"[41, 43, 45, 46]"
40,617,100000,100000,[46]
41,599,100000,100000,[50]
42,350,100000,245,[45]
43,604,100000,423,[44]
44,590,100000,100000,"[47, 48, 49, 50]"
45,280,560,100000,"[49, 50]"
46,558,100000,100000,"[48, 50]"
47,582,1164,407,[]
48,477,100000,100000,[]
49,491,982,344,[]
50,402,804,100000,[]
