task,th,tr,tc,successor
1,141,100000,99,[34]
2,68,100000,100000,[34]
3,576,100000,403,"[10, 11, 12, 15]"
4,259,518,100000,"[14, 25, 34]"
5,566,1132,100000,"[31, 47]"
6,138,276,100000,"[9, 13, 14]"
7,223,100000,100000,[]
8,487,100000,341,[]
9,115,100000,80,[34]
10,212,100000,100000,[16]
11,612,1224,100000,[17]
12,296,100000,100000,[]
13,244,100000,171,[18]
14,221,100000,100000,"[20, 23]"
15,153,306,100000,[19]
16,549,1098,384,[22]
17,121,100000,100000,[23]
18,508,100000,100000,"[21, 24, 25, 27, 33]"
19,255,510,100000,[38]
20,129,258,90,[26]
21,249,498,100000,[29]
22,454,100000,100000,"[28, 33]"
23,80,100000,56,"[33, 50]"
24,112,100000,100000,[]
25,151,100000,100000,[]
26,195,390,136,"[30, 31]"
27,101,202,100000,[32]
28,83,100000,58,[34]
29,25,100000,100000,[35]
30,130,100000,100000,"[36, 38]"
31,226,100000,158,[37]
32,316,632,221,[]
33,181,100000,127,[45]
34,159,100000,100000,"[39, 40, 41, 42]"
35,185,100000,130,[43]
36,69,100000,100000,[44]
37,48,96,100000,[45]
38,470,100000,100000,[]
39,582,100000,407,[]
40,238,476,100000,[48]
41,478,956,100000,[49]
42,150,300,105,[50]
43,317,100000,100000,[47]
44,524,100000,367,[46]
45,380,100000,100000,[]
46,226,452,100000,[]
47,63,126,44,[]
48,78,156,100000,[]
49,161,100000,113,[]
50,230,460,161,[]
