task,th,tr,tc,successor
1,272,544,190,"[4, 6, 7]"
2,203,100000,142,"[4, 5, 6, 7]"
3,205,100000,144,"[4, 5, 6, 7]"
4,22,44,15,"[8, 9, 10, 12]"
5,229,458,100000,"[8, 9, 10, 11, 12]"
6,145,100000,102,"[8, 9, 10, 11]"
7,145,100000,102,"[8, 9, 10, 11, 12]"
8,193,386,135,[13]
9,114,100000,100000,"[13, 14]"
10,143,286,100,"[18, 19]"
11,231,100000,100000,"[13, 14]"
12,231,100000,100000,"[13, 14]"
13,59,100000,41,"[15, 16, 17]"
14,254,100000,100000,"[15, 16, 17]"
15,36,72,100000,"[18, 19]"
16,185,100000,100000,"[18, 19]"
17,239,100000,167,"[18, 19]"
18,70,140,100000,"[20, 21, 22]"
19,185,100000,100000,"[20, 21, 22]"
20,86,100000,100000,[23]
21,69,100000,100000,[23]
22,125,250,88,[23]
23,231,100000,100000,[24]
24,157,100000,100000,"[25, 26, 27, 28]"
25,132,264,92,"[29, 30]"
26,54,100000,100000,"[29, 30]"
27,189,378,100000,"[29, 30]"
28,29,100000,100000,"[29, 30]"
29,253,506,177,"[31, 32, 33]"
30,150,300,100000,"[31, 32, 33]"
31,54,108,38,[35]
32,176,100000,100000,"[34, 35, 39]"
33,88,176,62,"[35, 36, 37]"
34,55,100000,38,[46]
35,119,238,100000,[38]
36,39,100000,100000,"[38, 39]"
37,99,198,100000,[]
38,67,100000,47,"[40, 41]"
39,227,100000,100000,"[42, 46, 48]"
40,100,100000,100000,"[43, 46]"
41,80,100000,100000,"[43, 44, 45]"
42,73,146,51,"[43, 44, 47]"
43,196,100000,100000,[49]
44,176,352,100000,[]
45,128,256,100000,"[47, 48, 49]"
46,128,100000,100000,[47]
47,62,100000,100000,[50]
48,62,100000,43,[]
49,61,122,100000,[50]
50,271,100000,190,[]
