task,th,tr,tc,successor
1,130,260,100000,[7]
2,37,100000,26,[8]
3,208,100000,100000,"[6, 9]"
4,597,100000,100000,"[12, 13, 22]"
5,217,434,152,"[10, 11]"
6,202,100000,100000,[14]
7,160,320,100000,[15]
8,115,100000,80,[15]
9,180,100000,126,[18]
10,51,102,100000,[]
11,64,128,100000,"[16, 17]"
12,20,100000,100000,[]
13,28,100000,100000,[]
14,62,124,100000,[19]
15,134,100000,100000,"[20, 21]"
16,168,336,100000,[24]
17,292,100000,100000,[22]
18,317,100000,100000,"[23, 24]"
19,496,992,347,[25]
20,136,272,100000,[26]
21,428,856,100000,[27]
22,112,224,78,"[28, 29]"
23,496,100000,100000,[31]
24,286,100000,200,[30]
25,246,100000,100000,[38]
26,605,100000,100000,[32]
27,352,704,246,[34]
28,503,100000,352,[35]
29,476,100000,333,[36]
30,587,100000,100000,"[33, 37]"
31,264,528,185,[]
32,90,180,100000,[42]
33,47,94,100000,[39]
34,46,92,32,[42]
35,152,304,100000,[40]
36,269,100000,100000,[42]
37,104,100000,73,[41]
38,164,100000,100000,[43]
39,229,458,160,[45]
40,462,924,323,[46]
41,274,100000,192,[44]
42,266,100000,100000,[48]
43,498,100000,100000,"[47, 49, 50]"
44,280,100000,100000,[]
45,148,100000,104,[]
46,45,90,31,[]
47,43,100000,30,[]
48,259,100000,100000,[]
49,478,100000,100000,[]
50,193,100000,135,[]
