task,th,tr,tc,successor
1,91,100000,100000,"[36, 37]"
2,501,1002,100000,[39]
3,162,100000,100000,"[14, 26]"
4,53,100000,37,"[13, 15]"
5,242,100000,169,[35]
6,219,100000,100000,"[10, 11]"
7,69,138,100000,"[9, 12]"
8,45,100000,31,[13]
9,528,1056,100000,"[16, 36]"
10,544,1088,100000,[17]
11,563,1126,100000,[45]
12,32,64,22,[19]
13,152,100000,100000,[35]
14,504,1008,353,"[18, 20, 21]"
15,317,100000,100000,[50]
16,111,100000,78,[25]
17,191,382,100000,"[24, 27, 38]"
18,126,100000,88,[]
19,178,356,100000,[26]
20,203,100000,100000,"[23, 24, 49]"
21,220,100000,100000,"[22, 24, 28]"
22,428,100000,300,[]
23,24,48,17,"[36, 45, 48]"
24,247,494,173,"[31, 46]"
25,278,100000,195,[30]
26,179,100000,125,"[32, 34]"
27,56,100000,100000,"[33, 49]"
28,190,100000,100000,"[29, 31]"
29,64,100000,100000,[38]
30,195,100000,100000,[]
31,86,100000,60,[]
32,22,100000,100000,[]
33,69,138,100000,"[35, 37, 50]"
34,96,100000,100000,"[36, 39]"
35,199,100000,100000,[]
36,76,152,100000,[43]
37,134,100000,100000,"[41, 44]"
38,168,100000,100000,"[40, 42]"
39,26,100000,18,[]
40,198,100000,139,"[49, 50]"
41,146,292,102,[45]
42,167,100000,100000,"[47, 50]"
43,104,208,100000,[46]
44,196,392,137,[48]
45,208,100000,100000,[]
46,245,490,100000,[]
47,595,1190,416,[]
48,246,100000,172,[]
49,276,552,193,[]
50,95,190,100000,[]
