task,th,tr,tc,successor
1,170,340,100000,"[3, 4, 5]"
2,264,528,185,"[3, 4, 5]"
3,145,290,102,"[6, 7, 8]"
4,43,86,100000,"[6, 7, 8]"
5,143,286,100000,"[6, 7, 8]"
6,282,100000,100000,"[9, 10]"
7,198,100000,100000,"[9, 10]"
8,119,100000,83,"[9, 10]"
9,347,694,243,"[11, 12]"
10,23,46,16,"[11, 12]"
11,198,100000,139,"[13, 14, 15]"
12,163,100000,100000,"[13, 14, 15]"
13,138,100000,100000,"[16, 17, 18]"
14,207,414,145,"[16, 17, 18]"
15,149,298,100000,"[16, 17, 18]"
16,308,100000,100000,"[19, 20, 21, 22]"
17,69,100000,100000,"[19, 20, 21, 22]"
18,101,100000,100000,"[19, 20, 21, 22]"
19,131,262,100000,"[23, 24]"
20,222,444,155,"[23, 24, 25]"
21,56,100000,39,"[23, 24, 25]"
22,228,100000,100000,[24]
23,32,100000,100000,"[30, 33, 34]"
24,124,100000,87,"[26, 27, 28]"
25,216,100000,151,"[26, 27, 28]"
26,151,302,100000,"[29, 30, 31]"
27,264,100000,100000,[29]
28,164,100000,115,"[29, 30]"
29,68,100000,100000,"[32, 36, 38]"
30,77,154,100000,"[35, 38]"
31,123,100000,86,"[32, 33, 34]"
32,164,100000,115,"[35, 37]"
33,218,100000,100000,[36]
34,68,100000,48,[38]
35,54,100000,38,[39]
36,115,100000,100000,[39]
37,131,100000,92,"[40, 49]"
38,64,128,100000,[43]
39,152,304,100000,"[40, 41, 42, 43]"
40,76,100000,100000,[45]
41,182,100000,127,[]
42,80,100000,56,[]
43,134,268,100000,[44]
44,180,360,126,"[46, 47, 48]"
45,191,382,100000,[46]
46,74,100000,100000,[]
47,59,100000,100000,[]
48,158,316,100000,"[49, 50]"
49,239,478,100000,[]
50,332,100000,100000,[]
