task,th,tr,tc,successor
1,726,100000,508,"[10, 13]"
2,502,100000,351,"[11, 12, 37, 45]"
3,525,1050,100000,[29]
4,298,596,209,[48]
5,384,100000,269,[43]
6,493,986,100000,[31]
7,426,852,298,[19]
8,609,100000,100000,"[9, 13, 14, 20]"
9,273,546,191,[17]
10,347,100000,100000,"[18, 28]"
11,496,100000,100000,[19]
12,393,100000,100000,"[15, 20, 27]"
13,563,1126,100000,"[42, 44]"
14,397,100000,100000,[16]
15,204,100000,143,[25]
16,252,504,100000,[23]
17,672,1344,100000,[22]
18,591,100000,100000,[]
19,355,100000,100000,"[21, 24]"
20,394,100000,100000,[]
21,579,100000,405,"[31, 39]"
22,701,1402,100000,"[27, 28]"
23,377,754,264,[29]
24,478,956,100000,"[26, 42]"
25,534,100000,100000,[30]
26,758,1516,531,[36]
27,543,1086,100000,"[32, 35]"
28,780,100000,100000,"[33, 34]"
29,517,1034,362,[37]
30,439,100000,307,[]
31,676,100000,100000,[]
32,831,1662,100000,[43]
33,412,824,100000,"[38, 39, 42]"
34,412,100000,100000,[41]
35,372,100000,260,"[40, 44]"
36,474,100000,100000,[]
37,418,836,100000,[]
38,560,100000,392,"[45, 50]"
39,429,100000,300,[]
40,462,100000,100000,[46]
41,428,100000,100000,"[48, 49]"
42,567,100000,397,[]
43,565,100000,100000,[]
44,509,100000,356,[47]
45,684,1368,100000,[]
46,383,766,268,[]
47,607,1214,425,[]
48,201,100000,100000,[]
49,670,100000,469,[]
50,616,100000,100000,[]
