task,th,tr,tc,successor
1,338,676,100000,[10]
2,47,100000,100000,[10]
3,248,100000,100000,[10]
4,489,978,342,[10]
5,122,244,100000,[10]
6,153,100000,100000,[10]
7,498,996,100000,[11]
8,411,100000,100000,"[13, 15]"
9,498,996,100000,"[12, 14]"
10,195,390,100000,"[16, 17, 18, 19]"
11,87,174,100000,[20]
12,42,84,29,"[21, 22, 26]"
13,148,100000,100000,[24]
14,251,100000,100000,[23]
15,90,100000,100000,[25]
16,102,100000,71,"[29, 30]"
17,153,306,107,[32]
18,211,100000,148,[]
19,545,100000,382,[]
20,498,100000,100000,[31]
21,503,1006,100000,[27]
22,200,100000,100000,[28]
23,39,78,27,[]
24,502,100000,351,[]
25,269,538,188,[]
26,389,778,100000,[33]
27,95,100000,66,[34]
28,144,100000,101,[37]
29,417,100000,292,[35]
30,82,100000,57,[36]
31,121,242,100000,[38]
32,243,100000,100000,[]
33,190,380,133,[]
34,112,100000,100000,[40]
35,64,128,100000,[39]
36,253,506,100000,[40]
37,104,208,73,[]
38,474,948,100000,"[41, 42]"
39,32,64,22,[43]
40,501,100000,351,[47]
41,93,100000,65,"[44, 45, 46, 48]"
42,183,100000,100000,[]
43,184,100000,100000,[]
44,481,100000,100000,[]
45,88,100000,100000,[]
46,75,100000,100000,[]
47,559,100000,391,"[49, 50]"
48,171,100000,120,[]
49,410,100000,100000,[]
50,94,100000,100000,[]
