task,th,tr,tc,successor
1,237,474,166,"[8, 10]"
2,61,100000,100000,"[6, 7, 13, 15]"
3,64,100000,100000,[9]
4,99,100000,69,[7]
5,113,100000,79,"[6, 8, 17]"
6,151,302,106,"[11, 14, 22, 32]"
7,54,108,38,"[10, 16]"
8,133,100000,100000,"[12, 15]"
9,116,232,81,"[13, 15]"
10,207,414,145,"[18, 19]"
11,32,64,22,"[46, 47]"
12,146,100000,102,"[30, 36, 48, 49]"
13,173,100000,100000,"[19, 37]"
14,32,100000,22,"[24, 33, 34, 39]"
15,83,166,100000,[20]
16,309,100000,216,[17]
17,161,100000,100000,"[21, 22]"
18,157,100000,100000,[21]
19,200,400,100000,"[30, 35]"
20,111,100000,100000,"[21, 22, 23]"
21,63,126,100000,"[24, 25, 26, 27]"
22,139,100000,97,[25]
23,97,100000,68,"[27, 33, 39]"
24,234,468,100000,"[28, 31]"
25,132,100000,100000,"[29, 33]"
26,137,100000,96,"[47, 49]"
27,60,100000,100000,"[30, 31, 32]"
28,134,268,100000,"[37, 38]"
29,316,100000,100000,"[34, 38, 39]"
30,39,100000,27,[]
31,61,100000,43,"[35, 36, 42]"
32,142,284,100000,"[37, 41]"
33,26,100000,100000,[35]
34,68,100000,48,[43]
35,263,526,100000,"[44, 47]"
36,306,100000,100000,[41]
37,151,100000,100000,"[40, 42]"
38,63,100000,100000,[]
39,222,444,155,"[46, 47]"
40,104,100000,100000,[43]
41,74,100000,52,[50]
42,243,486,100000,"[44, 45]"
43,22,100000,100000,[]
44,265,530,100000,"[46, 48, 49, 50]"
45,49,98,100000,"[47, 49]"
46,213,426,100000,[]
47,24,100000,17,[]
48,45,90,100000,[]
49,309,618,100000,[]
50,91,100000,100000,[]
