task,th,tr,tc,successor
1,426,100000,100000,"[7, 13]"
2,431,100000,100000,[15]
3,544,100000,381,"[8, 9]"
4,438,876,100000,"[8, 9]"
5,706,100000,494,"[8, 9]"
6,375,750,262,"[8, 9]"
7,437,874,306,[10]
8,542,1084,100000,"[11, 12, 13, 14, 15]"
9,562,100000,393,"[12, 13, 14, 15]"
10,310,620,100000,[16]
11,493,100000,100000,[19]
12,683,100000,100000,"[17, 18, 20, 21]"
13,714,1428,500,"[20, 21]"
14,367,100000,257,"[20, 21]"
15,333,666,233,"[20, 21]"
16,491,982,100000,[22]
17,172,100000,100000,[23]
18,336,100000,100000,[24]
19,685,100000,100000,[25]
20,521,100000,100000,"[25, 26, 27]"
21,630,1260,441,"[25, 26, 27]"
22,695,100000,100000,[30]
23,579,100000,100000,[28]
24,510,100000,100000,[31]
25,496,100000,347,"[29, 30, 31, 32, 33]"
26,425,850,298,"[30, 31, 32, 33]"
27,546,100000,382,"[30, 31, 32, 33]"
28,346,100000,100000,[34]
29,333,100000,100000,[35]
30,452,904,100000,"[36, 37, 39, 47]"
31,493,100000,100000,"[36, 47]"
32,433,100000,303,"[39, 41]"
33,639,100000,447,[37]
34,721,1442,100000,[38]
35,685,1370,100000,[39]
36,395,100000,100000,"[40, 41]"
37,460,100000,100000,"[40, 41]"
38,394,100000,100000,[43]
39,487,974,100000,"[42, 44]"
40,593,1186,100000,"[44, 49]"
41,704,100000,493,[50]
42,606,100000,424,[46]
43,498,996,349,[47]
44,596,1192,417,"[45, 50]"
45,498,100000,100000,[48]
46,401,802,100000,[49]
47,485,970,100000,[50]
48,455,100000,318,[]
49,711,1422,100000,[]
50,367,100000,257,[]
