task,th,tr,tc,successor
1,524,100000,100000,"[4, 5, 6, 7, 8, 9]"
2,389,778,100000,"[3, 26]"
3,432,100000,100000,"[10, 15]"
4,457,100000,100000,"[11, 43]"
5,371,100000,100000,[12]
6,330,100000,100000,[13]
7,428,100000,100000,"[14, 15]"
8,799,100000,100000,[21]
9,554,100000,388,[]
10,574,1148,100000,[17]
11,482,964,337,[18]
12,440,880,100000,[19]
13,524,100000,100000,[20]
14,494,100000,346,"[16, 21]"
15,771,1542,540,[22]
16,489,100000,100000,[23]
17,610,1220,100000,[24]
18,406,100000,100000,[25]
19,483,966,100000,[25]
20,651,1302,100000,[26]
21,590,100000,100000,"[27, 28, 29]"
22,411,100000,100000,[]
23,584,100000,409,[33]
24,407,814,285,[31]
25,777,1554,544,"[30, 32, 42]"
26,513,100000,359,[]
27,403,100000,282,[34]
28,532,1064,100000,[]
29,436,100000,305,[]
30,413,826,289,[35]
31,493,986,100000,[36]
32,490,100000,100000,[39]
33,401,100000,100000,"[37, 38, 40]"
34,657,100000,100000,"[41, 42, 43]"
35,673,1346,471,[47]
36,518,100000,363,[44]
37,662,100000,463,[45]
38,411,100000,100000,[46]
39,620,100000,434,[47]
40,457,100000,100000,"[49, 50]"
41,333,666,233,[]
42,634,100000,100000,[48]
43,223,446,100000,[]
44,500,100000,100000,[]
45,426,852,298,[]
46,613,1226,429,[]
47,539,100000,100000,[]
48,451,902,100000,[]
49,571,100000,400,[]
50,362,724,253,[]
